"logFC","AveExpr","t","pvalue","adj.pvalue","B","contrast","protein","organism","label","TlogFC"
"sp|P16144|ITB4_HUMAN1",-0.012487112401832,16.3931136061684,-0.203162189070851,0.846280628502007,0.936543903793992,-7.39669489518512,"conditionD-conditionB","sp|P16144|ITB4_HUMAN","HUMAN","0","0"
"sp|P37268|FDFT_HUMAN1",0.0312955100655223,11.1374625695736,0.203105198483525,0.846323056779005,0.936543903793992,-7.39670841759781,"conditionD-conditionB","sp|P37268|FDFT_HUMAN","HUMAN","0","0"
"sp|Q8WUA4|TF3C2_HUMAN",0.0141109724278063,14.4659398067971,0.202974660028869,0.846419812105263,0.956056582986193,-7.01591489725912,"conditionC-conditionB","sp|Q8WUA4|TF3C2_HUMAN","HUMAN","0","0"
"sp|P49757|NUMB_HUMAN2",-0.0218724391362137,14.0070279799789,-0.202963923367005,0.846432932180873,0.958261483388842,-6.36168328110905,"conditionD-conditionC","sp|P49757|NUMB_HUMAN","HUMAN","0","0"
"sp|Q9Y262|EIF3L_HUMAN1",0.00876801526005622,18.129810199471,0.202896200998351,0.846478655875641,0.936543903793992,-7.39675797538548,"conditionD-conditionB","sp|Q9Y262|EIF3L_HUMAN","HUMAN","0","0"
"sp|Q9Y512|SAM50_HUMAN1",0.00781937054641091,16.5344250067272,0.202894738638701,0.84647974463294,0.936543903793992,-7.39675832196525,"conditionD-conditionB","sp|Q9Y512|SAM50_HUMAN","HUMAN","0","0"
"sp|Q9NX46|ADPRS_HUMAN2",-0.0232148369649359,14.1045798307083,-0.20286571741525,0.84650604587254,0.958261483388842,-6.36170598727972,"conditionD-conditionC","sp|Q9NX46|ADPRS_HUMAN","HUMAN","0","0"
"sp|Q15067|ACOX1_HUMAN1",0.0106232763846101,15.8687438167018,0.202856729648414,0.846508043252799,0.936543903793992,-7.39676732924651,"conditionD-conditionB","sp|Q15067|ACOX1_HUMAN","HUMAN","0","0"
"sp|Q14839|CHD4_HUMAN",-0.00901149594765371,18.1266703916299,-0.202770126393929,0.846572092952067,0.956056582986193,-7.01596316937627,"conditionC-conditionB","sp|Q14839|CHD4_HUMAN","HUMAN","0","0"
"sp|O75822|EIF3J_HUMAN2",-0.00736220289873302,17.6022781860674,-0.202732515120545,0.846605216842469,0.958261483388842,-6.36173676765094,"conditionD-conditionC","sp|O75822|EIF3J_HUMAN","HUMAN","0","0"
"sp|Q15287|RNPS1_HUMAN",0.0135085082480018,16.2673278728764,0.202698185465272,0.846625656687886,0.956056582986193,-7.0159801368048,"conditionC-conditionB","sp|Q15287|RNPS1_HUMAN","HUMAN","0","0"
"sp|Q5BJH7|YIF1B_HUMAN",0.0271466698567764,12.046439181483,0.202400370718847,0.84684740488077,0.956056582986193,-7.0160503139749,"conditionC-conditionB","sp|Q5BJH7|YIF1B_HUMAN","HUMAN","0","0"
"sp|P28007|GAR1_YEAST2",-0.0463467787224658,11.077220125835,-0.202328285801112,0.846906190433439,0.958437131332317,-6.361830055023,"conditionD-conditionC","sp|P28007|GAR1_YEAST","YEAST","1","0.263034405833794"
"sp|P26006|ITA3_HUMAN",-0.0144728454406184,16.5047300772604,-0.202229095162625,0.846974941074367,0.956056582986193,-7.01609062736446,"conditionC-conditionB","sp|P26006|ITA3_HUMAN","HUMAN","0","0"
"sp|Q9Y5L0|TNPO3_HUMAN",0.0179251496215347,15.6039644646422,0.202216781927608,0.846984110026101,0.956056582986193,-7.01609352425392,"conditionC-conditionB","sp|Q9Y5L0|TNPO3_HUMAN","HUMAN","0","0"
"sp|Q9NY12|GAR1_HUMAN1",-0.0154044520434837,16.5535116884681,-0.202098956550949,0.847072277119333,0.937010457644707,-7.3969465575492,"conditionD-conditionB","sp|Q9NY12|GAR1_HUMAN","HUMAN","0","0"
"sp|Q8TCS8|PNPT1_HUMAN",-0.00759564505048616,17.6435441920514,-0.201939560330477,0.847190547947181,0.956125435571634,-7.01615869915809,"conditionC-conditionB","sp|Q8TCS8|PNPT1_HUMAN","HUMAN","0","0"
"sp|Q9UKR5|ERG28_HUMAN1",0.0144780265838556,13.0625289475033,0.201712500439437,0.847360069339099,0.937072160297827,-7.39703770758547,"conditionD-conditionB","sp|Q9UKR5|ERG28_HUMAN","HUMAN","0","0"
"sp|P63279|UBC9_HUMAN2",-0.00885709146964331,17.0801610613176,-0.201658038507306,0.847405294341863,0.95860613589177,-6.36198432947105,"conditionD-conditionC","sp|P63279|UBC9_HUMAN","HUMAN","0","0"
"sp|P55735|SEC13_HUMAN",-0.00974493211421468,15.9929830193216,-0.201620650304413,0.847428046644388,0.956229313189188,-7.01623356606942,"conditionC-conditionB","sp|P55735|SEC13_HUMAN","HUMAN","0","0"
"sp|P78560|CRADD_HUMAN2",-0.0183671846698719,11.2979553379275,-0.201564245404507,0.847475144286787,0.95860613589177,-6.36200587812172,"conditionD-conditionC","sp|P78560|CRADD_HUMAN","HUMAN","0","0"
"sp|Q9GZS3|SKI8_HUMAN2",-0.0167983635686806,15.8359197357558,-0.201540293995778,0.847492981716301,0.95860613589177,-6.3620113792948,"conditionD-conditionC","sp|Q9GZS3|SKI8_HUMAN","HUMAN","0","0"
"sp|Q9H0R6|GATA_HUMAN1",-0.0163058112402918,9.23884746366979,-0.201331873257417,0.847643546489848,0.937072160297827,-7.39712731476488,"conditionD-conditionB","sp|Q9H0R6|GATA_HUMAN","HUMAN","0","0"
"sp|Q86TM6|SYVN1_HUMAN2",0.0138857381036388,11.0920017425452,0.201287531180869,0.847681228942092,0.958643466885988,-6.36206939474631,"conditionD-conditionC","sp|Q86TM6|SYVN1_HUMAN","HUMAN","0","0"
"sp|Q13085|ACACA_HUMAN1",-0.00756416487734413,18.072711442131,-0.201078896920085,0.847831968069958,0.937072160297827,-7.39718677815039,"conditionD-conditionB","sp|Q13085|ACACA_HUMAN","HUMAN","0","0"
"sp|Q9NQZ2|SAS10_HUMAN1",-0.0163824265317682,14.6243929334971,-0.201071614588282,0.84783739225544,0.937072160297827,-7.39718848880891,"conditionD-conditionB","sp|Q9NQZ2|SAS10_HUMAN","HUMAN","0","0"
"sp|Q53H82|LACB2_HUMAN1",-0.0209174005750423,15.3751122242821,-0.201018996343714,0.84787658480268,0.937072160297827,-7.39720084730049,"conditionD-conditionB","sp|Q53H82|LACB2_HUMAN","HUMAN","0","0"
"sp|P49367|LYS4_YEAST",0.0709167996830171,10.1015102153229,0.200853972426702,0.847999080253192,0.956317198564235,-7.01641307333188,"conditionC-conditionB","sp|P49367|LYS4_YEAST","YEAST","1","0.321928094887362"
"sp|Q9H2J4|PDCL3_HUMAN2",0.0155544840993311,14.2581148326289,0.200830416855861,0.84802169717831,0.958643466885988,-6.36217413190403,"conditionD-conditionC","sp|Q9H2J4|PDCL3_HUMAN","HUMAN","0","0"
"sp|P16989|YBOX3_HUMAN",0.00972199120014139,16.6587020975894,0.200819680361826,0.848024623928195,0.956317198564235,-7.01642108661048,"conditionC-conditionB","sp|P16989|YBOX3_HUMAN","HUMAN","0","0"
"sp|Q9P305|IGO2_YEAST2",0.102905326579981,8.51993908651598,0.200825832268058,0.848025112060219,0.958643466885988,-6.36217518116802,"conditionD-conditionC","sp|Q9P305|IGO2_YEAST","YEAST","1","0.263034405833794"
"sp|O14737|PDCD5_HUMAN",0.00868491497624646,16.2685543135533,0.200764755037913,0.848065537456251,0.956317198564235,-7.01643391860504,"conditionC-conditionB","sp|O14737|PDCD5_HUMAN","HUMAN","0","0"
"sp|O75688|PPM1B_HUMAN1",-0.0171674044629739,9.26646470835031,-0.200737812115884,0.848086032296582,0.937072160297827,-7.39726683524976,"conditionD-conditionB","sp|O75688|PPM1B_HUMAN","HUMAN","0","0"
"sp|P30049|ATPD_HUMAN2",0.00817066664403754,16.7493019588515,0.200667986052974,0.848142687840941,0.958643466885988,-6.36221129267388,"conditionD-conditionC","sp|P30049|ATPD_HUMAN","HUMAN","0","0"
"sp|P50107|LGUL_YEAST",0.0172869777453979,12.4716939809625,0.200652014281135,0.848149518993324,0.956317198564235,-7.01646024696281,"conditionC-conditionB","sp|P50107|LGUL_YEAST","YEAST","1","0.321928094887362"
"sp|P26583|HMGB2_HUMAN",-0.0125145389302368,16.4968872903803,-0.200539572122522,0.848233280320666,0.956317198564235,-7.01648649107326,"conditionC-conditionB","sp|P26583|HMGB2_HUMAN","HUMAN","0","0"
"sp|Q9H267|VP33B_HUMAN2",-0.0293236404905493,13.2355600141485,-0.200517073536703,0.848255102962548,0.958643466885988,-6.36224579175665,"conditionD-conditionC","sp|Q9H267|VP33B_HUMAN","HUMAN","0","0"
"sp|Q99460|PSMD1_HUMAN1",-0.00855288538110699,17.9397841086272,-0.200370354803343,0.848359763464624,0.937072160297827,-7.39735293244866,"conditionD-conditionB","sp|Q99460|PSMD1_HUMAN","HUMAN","0","0"
"sp|A0AV96|RBM47_HUMAN1",0.0172122504644623,13.8469927933749,0.200106540593742,0.848556302015097,0.937072160297827,-7.39741464964368,"conditionD-conditionB","sp|A0AV96|RBM47_HUMAN","HUMAN","0","0"
"sp|P82933|RT09_HUMAN",0.0150009834221851,15.1183428414809,0.199980676401887,0.848649650302326,0.956319157647507,-7.01661672277011,"conditionC-conditionB","sp|P82933|RT09_HUMAN","HUMAN","0","0"
"sp|Q9Y613|FHOD1_HUMAN1",-0.0139612369177229,14.78672875884,-0.19994658649136,0.848675471905853,0.937072160297827,-7.39745203058424,"conditionD-conditionB","sp|Q9Y613|FHOD1_HUMAN","HUMAN","0","0"
"sp|O95486|SC24A_HUMAN1",-0.0091473199864982,15.0053351673463,-0.199895085913231,0.848713842102851,0.937072160297827,-7.39746405989221,"conditionD-conditionB","sp|O95486|SC24A_HUMAN","HUMAN","0","0"
"sp|P00568|KAD1_HUMAN",-0.0119301634582349,16.9897472378181,-0.199894371838732,0.848713950937247,0.956319157647507,-7.0166368011958,"conditionC-conditionB","sp|P00568|KAD1_HUMAN","HUMAN","0","0"
"sp|Q68DK2|ZFY26_HUMAN1",-0.11073415568616,9.71547945716648,-0.199821828608177,0.848768422816757,0.937072160297827,-7.39748116579111,"conditionD-conditionB","sp|Q68DK2|ZFY26_HUMAN","HUMAN","0","0"
"sp|Q86YS7|C2CD5_HUMAN",0.027900804072809,12.0066681921715,0.199745736540867,0.848824693715871,0.956319157647507,-7.01667136060512,"conditionC-conditionB","sp|Q86YS7|C2CD5_HUMAN","HUMAN","0","0"
"sp|Q9BWJ5|SF3B5_HUMAN2",0.0112361141287156,14.4029269639892,0.199741259404929,0.848833071804705,0.95884353151014,-6.36242274172877,"conditionD-conditionC","sp|Q9BWJ5|SF3B5_HUMAN","HUMAN","0","0"
"sp|P28340|DPOD1_HUMAN1",0.00833371984420239,17.4985204976387,0.199727689206071,0.848838563214719,0.937072160297827,-7.3975031386771,"conditionD-conditionB","sp|P28340|DPOD1_HUMAN","HUMAN","0","0"
"sp|Q9BWM7|SFXN3_HUMAN2",-0.00979519445225918,16.8198802852502,-0.199690412935596,0.848870955264584,0.95884353151014,-6.36243431534319,"conditionD-conditionC","sp|Q9BWM7|SFXN3_HUMAN","HUMAN","0","0"
"sp|O75376|NCOR1_HUMAN",-0.0294338133927479,12.4370256641086,-0.199626821667707,0.848913295658181,0.956319157647507,-7.01669899143214,"conditionC-conditionB","sp|O75376|NCOR1_HUMAN","HUMAN","0","0"
"sp|A5YKK6|CNOT1_HUMAN2",0.0109898802734207,16.7220119879836,0.19961775314926,0.848925091646888,0.95884353151014,-6.36245084904104,"conditionD-conditionC","sp|A5YKK6|CNOT1_HUMAN","HUMAN","0","0"
"sp|Q14571|ITPR2_HUMAN",-0.0533187870336427,13.2492313182489,-0.199560962533581,0.848962367513059,0.956319157647507,-7.01671428735365,"conditionC-conditionB","sp|Q14571|ITPR2_HUMAN","HUMAN","0","0"
"sp|O15155|BET1_HUMAN2",-0.043533329116638,12.9491404675506,-0.199412630996251,0.849077926286328,0.95884353151014,-6.36249749249159,"conditionD-conditionC","sp|O15155|BET1_HUMAN","HUMAN","0","0"
"sp|P67936|TPM4_HUMAN2",0.014561557556366,19.2401694268126,0.199300604202381,0.849161399521149,0.95884353151014,-6.36252294671055,"conditionD-conditionC","sp|P67936|TPM4_HUMAN","HUMAN","0","0"
"sp|Q9NZJ6|COQ3_HUMAN1",-0.0373373811341899,12.4749341618405,-0.199283978602204,0.849169179264669,0.937107955888422,-7.3976065668526,"conditionD-conditionB","sp|Q9NZJ6|COQ3_HUMAN","HUMAN","0","0"
"sp|O95445|APOM_HUMAN",-0.0116204962341371,15.0474262744846,-0.199245905274366,0.84919712815842,0.956419722548133,-7.01678739124228,"conditionC-conditionB","sp|O95445|APOM_HUMAN","HUMAN","0","0"
"sp|Q96RP9|EFGM_HUMAN1",-0.0096397009407525,17.5847631356128,-0.199125945447239,0.849286940643666,0.937107955888422,-7.39764334935028,"conditionD-conditionB","sp|Q96RP9|EFGM_HUMAN","HUMAN","0","0"
"sp|O75717|WDHD1_HUMAN1",0.0073940937784549,16.1126221734597,0.198934675899399,0.849429474558116,0.937107955888422,-7.3976878292042,"conditionD-conditionB","sp|O75717|WDHD1_HUMAN","HUMAN","0","0"
"sp|P14923|PLAK_HUMAN1",-0.0155612834530672,14.7197951027594,-0.198918970146092,0.849441178755568,0.937107955888422,-7.39769147971506,"conditionD-conditionB","sp|P14923|PLAK_HUMAN","HUMAN","0","0"
"sp|Q8IWA4|MFN1_HUMAN1",-0.0360800938335419,12.0177408458843,-0.198662150886465,0.8496325709648,0.937161832470234,-7.39775113227925,"conditionD-conditionB","sp|Q8IWA4|MFN1_HUMAN","HUMAN","0","0"
"sp|P49736|MCM2_HUMAN",-0.00783892585230461,18.6730746929154,-0.19853360085386,0.849727955798778,0.956585348830215,-7.01695225017397,"conditionC-conditionB","sp|P49736|MCM2_HUMAN","HUMAN","0","0"
"sp|Q9Y5B8|NDK7_HUMAN2",0.0477329189051385,9.06556483328402,0.19853449162902,0.849732302678546,0.959262545534587,-6.36269664155414,"conditionD-conditionC","sp|Q9Y5B8|NDK7_HUMAN","HUMAN","0","0"
"sp|Q8NB90|AFG2A_HUMAN2",0.00861992287352287,15.620271251823,0.198411026501395,0.849824317796385,0.959262545534587,-6.36272457217934,"conditionD-conditionC","sp|Q8NB90|AFG2A_HUMAN","HUMAN","0","0"
"sp|Q14696|MESD_HUMAN",0.0105452547809541,16.9047257662857,0.198359147324574,0.849857976503509,0.956585348830215,-7.01699253775775,"conditionC-conditionB","sp|Q14696|MESD_HUMAN","HUMAN","0","0"
"sp|Q9P035|HACD3_HUMAN1",0.0093172983377201,16.6637881579797,0.198335225446803,0.84987622572891,0.937262961776383,-7.39782695881352,"conditionD-conditionB","sp|Q9P035|HACD3_HUMAN","HUMAN","0","0"
"sp|Q9GZP4|PITH1_HUMAN",-0.0166459096140308,14.7499811208885,-0.198269281521215,0.849924955798036,0.956585348830215,-7.01701327737427,"conditionC-conditionB","sp|Q9GZP4|PITH1_HUMAN","HUMAN","0","0"
"sp|Q04206|TF65_HUMAN",-0.0167326762584459,15.5287175020603,-0.198267574704409,0.849926227946043,0.956585348830215,-7.01701367119114,"conditionC-conditionB","sp|Q04206|TF65_HUMAN","HUMAN","0","0"
"sp|O14817|TSN4_HUMAN1",0.0801195258336964,10.7369467732937,0.197904979640518,0.850196912518104,0.937262961776383,-7.39792656167077,"conditionD-conditionB","sp|O14817|TSN4_HUMAN","HUMAN","0","0"
"sp|Q07864|DPOE1_HUMAN",0.0133056757950403,13.0001517507513,0.197796679879791,0.850277220974112,0.956784172189616,-7.01712219393696,"conditionC-conditionB","sp|Q07864|DPOE1_HUMAN","HUMAN","0","0"
"sp|Q13409|DC1I2_HUMAN1",-0.0211188505488185,15.3500581116787,-0.197792083820296,0.850281065531559,0.937262961776383,-7.39795266198446,"conditionD-conditionB","sp|Q13409|DC1I2_HUMAN","HUMAN","0","0"
"sp|P07602|SAP_HUMAN1",0.0114038881486032,18.7356223794379,0.197774007759486,0.850294539707081,0.937262961776383,-7.39795683961391,"conditionD-conditionB","sp|P07602|SAP_HUMAN","HUMAN","0","0"
"sp|Q9NZ45|CISD1_HUMAN2",0.00914416903618687,16.11612331473,0.197753410337006,0.850314465291445,0.959651037738362,-6.36287305145371,"conditionD-conditionC","sp|Q9NZ45|CISD1_HUMAN","HUMAN","0","0"
"sp|P54860|UFD2_YEAST2",-0.0422774677794617,13.5022493345887,-0.197552967995249,0.850463877821929,0.959654914658661,-6.36291821154367,"conditionD-conditionC","sp|P54860|UFD2_YEAST","YEAST","1","0.263034405833794"
"sp|Q15393|SF3B3_HUMAN",-0.00751598149379973,18.7131563641644,-0.197287013582729,0.850657156472726,0.956784172189616,-7.01723936529878,"conditionC-conditionB","sp|Q15393|SF3B3_HUMAN","HUMAN","0","0"
"sp|Q01780|EXOSX_HUMAN2",-0.0132100524506846,16.8549866622802,-0.197262075001944,0.850680725876203,0.959734870758565,-6.36298367007424,"conditionD-conditionC","sp|Q01780|EXOSX_HUMAN","HUMAN","0","0"
"sp|P53633|PRA1_YEAST1",-0.0206206311672013,13.0074710913997,-0.19717709823605,0.850739517007444,0.937500214023135,-7.39809458225948,"conditionD-conditionB","sp|P53633|PRA1_YEAST","YEAST","1","0.584962500721156"
"sp|Q13608|PEX6_HUMAN",-0.146215363972129,10.5207731376862,-0.196985799930505,0.850881720072214,0.956784172189616,-7.01730847364914,"conditionC-conditionB","sp|Q13608|PEX6_HUMAN","HUMAN","0","0"
"sp|O75368|SH3L1_HUMAN1",0.013744206337023,15.3209058985991,0.196977571908036,0.85088827132355,0.937500214023135,-7.3981405333451,"conditionD-conditionB","sp|O75368|SH3L1_HUMAN","HUMAN","0","0"
"sp|Q9BWE0|REPI1_HUMAN1",-0.0278800611585197,10.5620154897565,-0.196799325463964,0.851021166491571,0.937500214023135,-7.39818154486131,"conditionD-conditionB","sp|Q9BWE0|REPI1_HUMAN","HUMAN","0","0"
"sp|Q07666|KHDR1_HUMAN",0.0143436132804382,17.5368050297308,0.196795492956183,0.85102360755181,0.956784172189616,-7.01735208268078,"conditionC-conditionB","sp|Q07666|KHDR1_HUMAN","HUMAN","0","0"
"sp|Q16537|2A5E_HUMAN1",-0.0177452408742074,14.0664303437409,-0.196698210704055,0.851096557034932,0.937500214023135,-7.39820479339666,"conditionD-conditionB","sp|Q16537|2A5E_HUMAN","HUMAN","0","0"
"sp|P0DPD7|EFCE2_HUMAN;sp|P0DPD8|EFMT4_HUMAN",-0.0445736219462791,12.0981604394066,-0.196623200508458,0.851152069286753,0.956784172189616,-7.01739152782082,"conditionC-conditionB","sp|P0DPD7|EFCE2_HUMAN;sp|P0DPD8|EFMT4_HUMAN","HUMAN","0","0"
"sp|P38828|LSM12_YEAST",-0.0857540487670008,9.55845843492426,-0.196489531099543,0.851251737091078,0.956784172189616,-7.0174221070221,"conditionC-conditionB","sp|P38828|LSM12_YEAST","YEAST","1","0.321928094887362"
"sp|P05423|RPC4_HUMAN1",-0.0171572719179345,13.7902403200038,-0.196421052065611,0.851303213825479,0.937500214023135,-7.398268457935,"conditionD-conditionB","sp|P05423|RPC4_HUMAN","HUMAN","0","0"
"sp|P02751|FINC_HUMAN1",-0.0118503691226604,14.9831314099749,-0.196337626100413,0.851365421009753,0.937500214023135,-7.39828760390747,"conditionD-conditionB","sp|P02751|FINC_HUMAN","HUMAN","0","0"
"sp|Q92572|AP3S1_HUMAN",0.0258568587698864,13.0792088530266,0.196207339819656,0.85146215720751,0.956784172189616,-7.01748659584557,"conditionC-conditionB","sp|Q92572|AP3S1_HUMAN","HUMAN","0","0"
"sp|Q8NBS9|TXND5_HUMAN",0.00863393927323486,17.7585678173182,0.196023330840096,0.851599373595483,0.956784172189616,-7.01752859796312,"conditionC-conditionB","sp|Q8NBS9|TXND5_HUMAN","HUMAN","0","0"
"sp|Q8TE77|SSH3_HUMAN",-0.0192575907728081,13.0274760682239,-0.19595350289784,0.851651446150139,0.956784172189616,-7.01754452680412,"conditionC-conditionB","sp|Q8TE77|SSH3_HUMAN","HUMAN","0","0"
"sp|Q9Y376|CAB39_HUMAN",-0.0151058031434008,15.3453551341128,-0.195912362029723,0.851682126381474,0.956784172189616,-7.01755390905687,"conditionC-conditionB","sp|Q9Y376|CAB39_HUMAN","HUMAN","0","0"
"sp|P21672|RIR3_YEAST",0.22011976498367,10.1456805360681,0.195883259211698,0.851703829579196,0.956784172189616,-7.01756054483638,"conditionC-conditionB","sp|P21672|RIR3_YEAST","YEAST","1","0.321928094887362"
"sp|Q9UJX5|APC4_HUMAN2",0.0323659489749968,13.3493948651118,0.19566641046427,0.851870483333414,0.960912243897369,-6.3633410450911,"conditionD-conditionC","sp|Q9UJX5|APC4_HUMAN","HUMAN","0","0"
"sp|O95721|SNP29_HUMAN1",0.0341256000084265,12.1181584469175,0.195554232258063,0.851949622619403,0.937756068823814,-7.39846699881145,"conditionD-conditionB","sp|O95721|SNP29_HUMAN","HUMAN","0","0"
"sp|Q8N2G8|GHDC_HUMAN1",-0.020178897855418,12.6315218856684,-0.195503011261187,0.85198782340024,0.937756068823814,-7.39847870363516,"conditionD-conditionB","sp|Q8N2G8|GHDC_HUMAN","HUMAN","0","0"
"sp|Q7LBR1|CHM1B_HUMAN1",0.0136658714227504,14.5350582599316,0.195452215888003,0.852025707192675,0.937756068823814,-7.39849030821063,"conditionD-conditionB","sp|Q7LBR1|CHM1B_HUMAN","HUMAN","0","0"
"sp|P17706|PTN2_HUMAN2",-0.0209581534469265,13.6125202369555,-0.195261640503547,0.852172356847368,0.960994595372859,-6.36343124492018,"conditionD-conditionC","sp|P17706|PTN2_HUMAN","HUMAN","0","0"
"sp|Q9UJV9|DDX41_HUMAN",0.0198478569534917,14.285757774954,0.195197766094723,0.852215072598913,0.957130992058574,-7.01771656407639,"conditionC-conditionB","sp|Q9UJV9|DDX41_HUMAN","HUMAN","0","0"
"sp|Q14258|TRI25_HUMAN2",-0.00761222280778995,17.1439170801196,-0.195176507210601,0.852235851996314,0.960994595372859,-6.36345019277154,"conditionD-conditionC","sp|Q14258|TRI25_HUMAN","HUMAN","0","0"
"sp|O43684|BUB3_HUMAN",-0.00906204408172684,17.4789942569182,-0.19507888028499,0.852303746198797,0.957130992058574,-7.01774356777578,"conditionC-conditionB","sp|O43684|BUB3_HUMAN","HUMAN","0","0"
"sp|Q9UHQ9|NB5R1_HUMAN1",0.00846666728375922,15.687064807244,0.194922290397089,0.852420958202619,0.937971302744429,-7.39861119621738,"conditionD-conditionB","sp|Q9UHQ9|NB5R1_HUMAN","HUMAN","0","0"
"sp|Q15063|POSTN_HUMAN1",-0.0126464182675257,18.2082415519341,-0.194779042669496,0.852527809391894,0.937971302744429,-7.39864381869032,"conditionD-conditionB","sp|Q15063|POSTN_HUMAN","HUMAN","0","0"
"sp|O14519|CDKA1_HUMAN2",-0.0414564223247229,9.24001811811324,-0.194757440615652,0.852548423375728,0.961182187493061,-6.36354334436294,"conditionD-conditionC","sp|O14519|CDKA1_HUMAN","HUMAN","0","0"
"sp|Q9NVM6|DJC17_HUMAN1",-0.0304936348659357,13.626609116349,-0.194616173190256,0.852649301064908,0.937971302744429,-7.39868088097918,"conditionD-conditionB","sp|Q9NVM6|DJC17_HUMAN","HUMAN","0","0"
"sp|Q9NRV9|HEBP1_HUMAN",0.00751713091778683,15.462069784731,0.194562139406446,0.852689196774587,0.957400303944686,-7.01786075166631,"conditionC-conditionB","sp|Q9NRV9|HEBP1_HUMAN","HUMAN","0","0"
"sp|Q9H4M9|EHD1_HUMAN1",-0.0127559275912432,17.1235159696114,-0.194311582071378,0.852876521405728,0.93806428839238,-7.39875011111995,"conditionD-conditionB","sp|Q9H4M9|EHD1_HUMAN","HUMAN","0","0"
"sp|Q9BZZ5|API5_HUMAN2",0.00774571465453988,18.1020580334741,0.193779276392863,0.8532781281546,0.961839920179757,-6.36376000591507,"conditionD-conditionC","sp|Q9BZZ5|API5_HUMAN","HUMAN","0","0"
"sp|O13516|RS9A_YEAST",0.0645952064659276,9.70144468689121,0.193596792882239,0.853409395760946,0.958039289102543,-7.01807884676036,"conditionC-conditionB","sp|O13516|RS9A_YEAST","YEAST","1","0.321928094887362"
"sp|Q08170|SRSF4_HUMAN1",-0.0130371962119771,14.2116733287765,-0.193533683514806,0.853456893428064,0.93828112142457,-7.39892643330502,"conditionD-conditionB","sp|Q08170|SRSF4_HUMAN","HUMAN","0","0"
"sp|Q92692|NECT2_HUMAN1",-0.051275740459424,11.5004226121021,-0.193500138185618,0.853481923126222,0.93828112142457,-7.39893402115616,"conditionD-conditionB","sp|Q92692|NECT2_HUMAN","HUMAN","0","0"
"sp|Q5VZK9|CARL1_HUMAN1",0.0133113016277591,15.1157498532311,0.193473443323671,0.853501841514896,0.93828112142457,-7.39894005852536,"conditionD-conditionB","sp|Q5VZK9|CARL1_HUMAN","HUMAN","0","0"
"sp|Q9H2H9|S38A1_HUMAN",-0.010268652229108,15.15035906536,-0.193408676141726,0.853549759092424,0.958039289102543,-7.01812122229792,"conditionC-conditionB","sp|Q9H2H9|S38A1_HUMAN","HUMAN","0","0"
"sp|Q86YP4|P66A_HUMAN1",-0.00786596116100746,14.4582157239139,-0.193047082230157,0.853819987467837,0.938473933725725,-7.39903637392423,"conditionD-conditionB","sp|Q86YP4|P66A_HUMAN","HUMAN","0","0"
"sp|Q15836|VAMP3_HUMAN",0.0139682013688898,13.7995651367556,0.192972048668911,0.853875571819973,0.958082798752481,-7.01821942121124,"conditionC-conditionB","sp|Q15836|VAMP3_HUMAN","HUMAN","0","0"
"sp|Q5JTD0|TJAP1_HUMAN",-0.134065893916276,10.3702879348585,-0.192966115112935,0.853879999679159,0.958082798752481,-7.01822075417906,"conditionC-conditionB","sp|Q5JTD0|TJAP1_HUMAN","HUMAN","0","0"
"sp|Q86SX6|GLRX5_HUMAN2",0.0276833020655278,13.25636421374,0.192915093410024,0.853922938635288,0.96200304808824,-6.3639505257724,"conditionD-conditionC","sp|Q86SX6|GLRX5_HUMAN","HUMAN","0","0"
"sp|Q9BXK5|B2L13_HUMAN2",-0.0255251803015639,12.5012306228144,-0.192658128401272,0.85411469753226,0.96200304808824,-6.36400701490934,"conditionD-conditionC","sp|Q9BXK5|B2L13_HUMAN","HUMAN","0","0"
"sp|Q9H6S0|YTDC2_HUMAN1",0.0148635528183565,13.6974512394346,0.192621585581265,0.854137519007501,0.93866600634492,-7.39913228504901,"conditionD-conditionB","sp|Q9H6S0|YTDC2_HUMAN","HUMAN","0","0"
"sp|Q9BZE1|RM37_HUMAN2",0.00735154131101723,16.2327435246495,0.192593996277844,0.854162557556993,0.96200304808824,-6.36402110162405,"conditionD-conditionC","sp|Q9BZE1|RM37_HUMAN","HUMAN","0","0"
"sp|Q14126|DSG2_HUMAN2",-0.0142459788498339,15.1267311979832,-0.192486966568714,0.854242432404422,0.96200304808824,-6.36404460055464,"conditionD-conditionC","sp|Q14126|DSG2_HUMAN","HUMAN","0","0"
"sp|Q01658|NC2B_HUMAN2",0.0106875021187012,14.6773761039244,0.192472460275742,0.854253258406388,0.96200304808824,-6.36404778449546,"conditionD-conditionC","sp|Q01658|NC2B_HUMAN","HUMAN","0","0"
"sp|Q9NZ43|USE1_HUMAN",0.0258796145413012,12.0083138130277,0.192402405698955,0.854300689514162,0.958160080752779,-7.01834720657214,"conditionC-conditionB","sp|Q9NZ43|USE1_HUMAN","HUMAN","0","0"
"sp|P11021|BIP_HUMAN2",0.00767205630339518,22.0789282467446,0.192408689126216,0.854300851040332,0.96200304808824,-6.36406177861824,"conditionD-conditionC","sp|P11021|BIP_HUMAN","HUMAN","0","0"
