"logFC","AveExpr","t","pvalue","adj.pvalue","B","contrast","protein","organism","label","TlogFC"
"sp|P62993|GRB2_HUMAN1",0.00825945665955352,8.66316125643747,0.230859247754041,0.825344852756388,0.897560767725521,-7.13695719888819,"conditionD-conditionB","sp|P62993|GRB2_HUMAN","HUMAN","0","0"
"sp|Q9BWF3|RBM4_HUMAN2",-0.00957892481866907,9.07072519702872,-0.230559694669715,0.825500599474163,0.949428430043273,-6.23509955374599,"conditionD-conditionC","sp|Q9BWF3|RBM4_HUMAN","HUMAN","0","0"
"sp|Q13601|KRR1_HUMAN2",0.0100763222566016,9.22799813471755,0.230463988928472,0.825571553121869,0.949428430043273,-6.23512423521609,"conditionD-conditionC","sp|Q13601|KRR1_HUMAN","HUMAN","0","0"
"sp|P02462|CO4A1_HUMAN2",0.0356973065785322,8.87007248638975,0.230183835274713,0.825779261897412,0.949428430043273,-6.23519642599099,"conditionD-conditionC","sp|P02462|CO4A1_HUMAN","HUMAN","0","0"
"sp|Q9H3S7|PTN23_HUMAN2",0.0186990899890969,7.89426430156174,0.230107367272572,0.825835958754704,0.949428430043273,-6.23521611550783,"conditionD-conditionC","sp|Q9H3S7|PTN23_HUMAN","HUMAN","0","0"
"sp|Q53S33|BOLA3_HUMAN",-0.0255722096985904,7.3473877004146,-0.230061381724413,0.825877452011682,0.928781881476601,-6.69036803777282,"conditionC-conditionB","sp|Q53S33|BOLA3_HUMAN","HUMAN","0","0"
"sp|P21359|NF1_HUMAN",0.0181569151083902,7.88835019057096,0.229977057617559,0.8259399730195,0.928781881476601,-6.69039022263907,"conditionC-conditionB","sp|P21359|NF1_HUMAN","HUMAN","0","0"
"sp|O00461|GOLI4_HUMAN1",0.0134488716021206,7.77452913993337,0.229853110575947,0.826090504665738,0.898163478681185,-7.13722485239415,"conditionD-conditionB","sp|O00461|GOLI4_HUMAN","HUMAN","0","0"
"sp|Q16594|TAF9_HUMAN",0.0130923324102339,7.79208920714188,0.229693170667055,0.826150467630871,0.928854766639822,-6.69046485188732,"conditionC-conditionB","sp|Q16594|TAF9_HUMAN","HUMAN","0","0"
"sp|Q9Y3D2|MSRB2_HUMAN1",0.0318351380634683,7.36586410065425,0.229731285348132,0.826180803397922,0.898163478681185,-7.1372571825469,"conditionD-conditionB","sp|Q9Y3D2|MSRB2_HUMAN","HUMAN","0","0"
"sp|Q13257|MD2L1_HUMAN2",0.0100815262028568,8.31994262062251,0.229622270837119,0.826195658280494,0.949624774483155,-6.23534087197178,"conditionD-conditionC","sp|Q13257|MD2L1_HUMAN","HUMAN","0","0"
"sp|Q9BRJ7|TIRR_HUMAN",-0.0245592322737718,7.8998808872875,-0.229386845685478,0.826377617311352,0.92891552248487,-6.69054527820466,"conditionC-conditionB","sp|Q9BRJ7|TIRR_HUMAN","HUMAN","0","0"
"sp|Q9ULX6|AKP8L_HUMAN",-0.015136580998373,7.89696816565953,-0.229209946487713,0.826508802110858,0.92891552248487,-6.69059167548563,"conditionC-conditionB","sp|Q9ULX6|AKP8L_HUMAN","HUMAN","0","0"
"sp|P49590|SYHM_HUMAN1",0.0173153877781793,8.24087933845317,0.229124167912161,0.826630851921744,0.898367854415328,-7.13741804931201,"conditionD-conditionB","sp|P49590|SYHM_HUMAN","HUMAN","0","0"
"sp|Q969N2|PIGT_HUMAN",0.0129193376816481,8.54960695866374,0.229030915880632,0.82664157380476,0.92891552248487,-6.69063859600832,"conditionC-conditionB","sp|Q969N2|PIGT_HUMAN","HUMAN","0","0"
"sp|Q9UJX3|APC7_HUMAN1",0.00898591653471392,8.15074392847943,0.22896394952083,0.826749631939061,0.898367854415328,-7.13746043236569,"conditionD-conditionB","sp|Q9UJX3|APC7_HUMAN","HUMAN","0","0"
"sp|Q8IXI2|MIRO1_HUMAN2",0.0100653331435598,7.85038045007965,0.228872406490393,0.826751774946932,0.949624774483155,-6.23553321260963,"conditionD-conditionC","sp|Q8IXI2|MIRO1_HUMAN","HUMAN","0","0"
"sp|Q9NW82|WDR70_HUMAN1",0.0100061812603549,8.2563198836037,0.228907483976144,0.826791494621886,0.898367854415328,-7.13747536242808,"conditionD-conditionB","sp|Q9NW82|WDR70_HUMAN","HUMAN","0","0"
"sp|Q9GZZ9|UBA5_HUMAN2",-0.0209975552309842,8.11929338511369,-0.228731923805943,0.826855972469802,0.949624774483155,-6.23556917781195,"conditionD-conditionC","sp|Q9GZZ9|UBA5_HUMAN","HUMAN","0","0"
"sp|Q15797|SMAD1_HUMAN2",-0.0422191926387017,7.74523263539065,-0.228665455603379,0.826905274007021,0.949624774483155,-6.23558618689088,"conditionD-conditionC","sp|Q15797|SMAD1_HUMAN","HUMAN","0","0"
"sp|P07108|ACBP_HUMAN1",-0.0119764170508017,10.0808425850963,-0.22867835399313,0.826961374502442,0.898399339551468,-7.13753590960852,"conditionD-conditionB","sp|P07108|ACBP_HUMAN","HUMAN","0","0"
"sp|Q9NX14|NDUBB_HUMAN2",0.0302416598541537,9.04059232148554,0.228483208601602,0.82704045674765,0.949624774483155,-6.23563279863636,"conditionD-conditionC","sp|Q9NX14|NDUBB_HUMAN","HUMAN","0","0"
"sp|O95833|CLIC3_HUMAN",0.010116390582251,8.60747159818641,0.228429320582005,0.827087771861545,0.929143053681136,-6.69079599895559,"conditionC-conditionB","sp|O95833|CLIC3_HUMAN","HUMAN","0","0"
"sp|Q9NZJ7|MTCH1_HUMAN2",-0.0121343297787,8.10111104114738,-0.228206980030696,0.82724536329906,0.949624774483155,-6.23570337768039,"conditionD-conditionC","sp|Q9NZJ7|MTCH1_HUMAN","HUMAN","0","0"
"sp|Q9P0I2|EMC3_HUMAN",-0.00973344776098273,8.68633377618372,-0.228170416154995,0.827279820962933,0.929143053681136,-6.69086361424209,"conditionC-conditionB","sp|Q9P0I2|EMC3_HUMAN","HUMAN","0","0"
"sp|Q9NZ09|UBAP1_HUMAN1",-0.0295889610922142,8.48094234643676,-0.228166371571266,0.827341002132205,0.898658642179717,-7.13767098484115,"conditionD-conditionB","sp|Q9NZ09|UBAP1_HUMAN","HUMAN","0","0"
"sp|Q9NQA3|WASH6_HUMAN2",0.0170176640233155,8.25426754752937,0.227922722635617,0.827456241287647,0.949624774483155,-6.23577592065483,"conditionD-conditionC","sp|Q9NQA3|WASH6_HUMAN","HUMAN","0","0"
"sp|Q8NB16|MLKL_HUMAN2",0.00987376906928716,8.81274197008495,0.227917857830407,0.827459850409513,0.949624774483155,-6.23577716138886,"conditionD-conditionC","sp|Q8NB16|MLKL_HUMAN","HUMAN","0","0"
"sp|P62913|RL11_HUMAN2",0.0110401700952014,12.0748299739262,0.227912618259086,0.827463737569609,0.949624774483155,-6.23577849767525,"conditionD-conditionC","sp|P62913|RL11_HUMAN","HUMAN","0","0"
"sp|Q12996|CSTF3_HUMAN",-0.0103679297438362,8.6683803996728,-0.227876705919054,0.827497704121024,0.929143053681136,-6.69094022821297,"conditionC-conditionB","sp|Q12996|CSTF3_HUMAN","HUMAN","0","0"
"sp|P21281|VATB2_HUMAN",-0.00918380028640797,8.63898957201611,-0.227801798681187,0.827553275290894,0.929143053681136,-6.69095975216669,"conditionC-conditionB","sp|P21281|VATB2_HUMAN","HUMAN","0","0"
"sp|Q6UWP7|LCLT1_HUMAN",0.0114946699561624,9.04699383495916,0.227775643656703,0.827572679086445,0.929143053681136,-6.69096656777315,"conditionC-conditionB","sp|Q6UWP7|LCLT1_HUMAN","HUMAN","0","0"
"sp|P53131|PRP43_YEAST2",0.0330141242939384,7.97512031517342,0.227669705494645,0.827643956851727,0.949624774483155,-6.23584041639035,"conditionD-conditionC","sp|P53131|PRP43_YEAST","YEAST","1","0.263034405833794"
"sp|Q9UBK8|MTRR_HUMAN2",-0.00991883455808384,7.81281080839725,-0.227650959237974,0.827657865358135,0.949624774483155,-6.23584519213604,"conditionD-conditionC","sp|Q9UBK8|MTRR_HUMAN","HUMAN","0","0"
"sp|Q96RP9|EFGM_HUMAN",0.00924169984520518,9.1648886596566,0.227296634360826,0.827928068496203,0.929263230231278,-6.6910912544543,"conditionC-conditionB","sp|Q96RP9|EFGM_HUMAN","HUMAN","0","0"
"sp|Q9UKD2|MRT4_HUMAN2",-0.00960040626915237,9.8549818891884,-0.227200517153538,0.82799208486617,0.949624774483155,-6.23595982944066,"conditionD-conditionC","sp|Q9UKD2|MRT4_HUMAN","HUMAN","0","0"
"sp|P59998|ARPC4_HUMAN",-0.0109699460270676,10.8158598178671,-0.22709750938385,0.828075817698162,0.929263230231278,-6.69114301105218,"conditionC-conditionB","sp|P59998|ARPC4_HUMAN","HUMAN","0","0"
"sp|P53007|TXTP_HUMAN",-0.0113312890577113,8.40993348412214,-0.2270420760947,0.82811695015278,0.929263230231278,-6.69115741135356,"conditionC-conditionB","sp|P53007|TXTP_HUMAN","HUMAN","0","0"
"sp|Q8IUI8|CRLF3_HUMAN2",-0.0375299667613582,7.51380457187997,-0.226828069384052,0.828268464053326,0.949624774483155,-6.23605444884574,"conditionD-conditionC","sp|Q8IUI8|CRLF3_HUMAN","HUMAN","0","0"
"sp|Q5VW32|BROX_HUMAN",0.0161475713745407,8.62267411629101,0.22659210420571,0.82845085926254,0.929430557157818,-6.69127417597778,"conditionC-conditionB","sp|Q5VW32|BROX_HUMAN","HUMAN","0","0"
"sp|Q8N3C7|CLIP4_HUMAN1",-0.052756077781658,6.62307812079382,-0.22657939047789,0.82851805280143,0.899669138520228,-7.13808778522461,"conditionD-conditionB","sp|Q8N3C7|CLIP4_HUMAN","HUMAN","0","0"
"sp|Q99613|EIF3C_HUMAN2",-0.010458126657074,9.57314535716842,-0.226467006581983,0.828536420763648,0.949624774483155,-6.23614603041017,"conditionD-conditionC","sp|Q99613|EIF3C_HUMAN","HUMAN","0","0"
"sp|O95721|SNP29_HUMAN",0.0128965753366135,7.67189435090376,0.22644826672369,0.828557604593011,0.929430557157818,-6.69131145282386,"conditionC-conditionB","sp|O95721|SNP29_HUMAN","HUMAN","0","0"
"sp|Q9BVG8|KIFC3_HUMAN2",-0.0246879001653983,7.48952979962826,-0.226419963255025,0.828571335054087,0.949624774483155,-6.23615795213806,"conditionD-conditionC","sp|Q9BVG8|KIFC3_HUMAN","HUMAN","0","0"
"sp|Q7RTP0|NIPA1_HUMAN2",0.0351704635482655,8.33321777820506,0.226414686637091,0.828575251244746,0.949624774483155,-6.23615928918777,"conditionD-conditionC","sp|Q7RTP0|NIPA1_HUMAN","HUMAN","0","0"
"sp|Q53F19|NCBP3_HUMAN1",-0.0143868395306264,8.44880660803633,-0.226376927472747,0.828668253375043,0.899669138520228,-7.13814075401233,"conditionD-conditionB","sp|Q53F19|NCBP3_HUMAN","HUMAN","0","0"
"sp|O15530|PDPK1_HUMAN;sp|Q6A1A2|PDPK2_HUMAN1",-0.0415007393310098,7.72226680317449,-0.226341397517918,0.828694612692801,0.899669138520228,-7.13815004463417,"conditionD-conditionB","sp|O15530|PDPK1_HUMAN;sp|Q6A1A2|PDPK2_HUMAN","HUMAN","0","0"
"sp|Q9UBI1|COMD3_HUMAN",-0.0134706053522553,8.45814177344791,-0.226169720820205,0.828764331827261,0.929498923435465,-6.69138357451604,"conditionC-conditionB","sp|Q9UBI1|COMD3_HUMAN","HUMAN","0","0"
"sp|P38217|IMB2_YEAST2",-0.0340625394449408,7.64052579114059,-0.22609979761069,0.828808964834248,0.949624774483155,-6.23623902396433,"conditionD-conditionC","sp|P38217|IMB2_YEAST","YEAST","1","0.263034405833794"
"sp|Q9BSY4|CHCH5_HUMAN2",-0.0299984215240574,7.95519926200828,-0.225806067240389,0.829026991681679,0.949624774483155,-6.23631330279896,"conditionD-conditionC","sp|Q9BSY4|CHCH5_HUMAN","HUMAN","0","0"
"sp|P09001|RM03_HUMAN",-0.00754094955405904,8.79656592254008,-0.225700694475017,0.82911246127675,0.929725827136925,-6.69150481874793,"conditionC-conditionB","sp|P09001|RM03_HUMAN","HUMAN","0","0"
"sp|Q9UJU6|DBNL_HUMAN2",0.0119590019540112,8.56471098794455,0.225687739092399,0.829114827701162,0.949624774483155,-6.23634319894484,"conditionD-conditionC","sp|Q9UJU6|DBNL_HUMAN","HUMAN","0","0"
"sp|P42696|RBM34_HUMAN2",-0.0127911509488996,8.60877662856912,-0.22505895886036,0.829581622410458,0.949624774483155,-6.23650180494049,"conditionD-conditionC","sp|P42696|RBM34_HUMAN","HUMAN","0","0"
"sp|P51884|LUM_HUMAN2",-0.0114109669577331,9.7034824538472,-0.225057667911262,0.829582580865923,0.949624774483155,-6.23650213012747,"conditionD-conditionC","sp|P51884|LUM_HUMAN","HUMAN","0","0"
"sp|Q9NRF8|PYRG2_HUMAN",0.0144961785897042,8.83733926222308,0.225034599180964,0.829606936406953,0.929957963878124,-6.6916765807094,"conditionC-conditionB","sp|Q9NRF8|PYRG2_HUMAN","HUMAN","0","0"
"sp|Q9Y4R8|TELO2_HUMAN",0.0183092541282557,7.94995680953634,0.225028880104187,0.829611182330422,0.929957963878124,-6.69167805329335,"conditionC-conditionB","sp|Q9Y4R8|TELO2_HUMAN","HUMAN","0","0"
"sp|Q13541|4EBP1_HUMAN2",0.0692019013015184,8.76363578402419,0.224907444362831,0.829694115418291,0.949624774483155,-6.23653995856791,"conditionD-conditionC","sp|Q13541|4EBP1_HUMAN","HUMAN","0","0"
"sp|P52298|NCBP2_HUMAN",0.023385489342985,9.16076528308754,0.224727993832534,0.829834573495551,0.930044865636779,-6.69175547552662,"conditionC-conditionB","sp|P52298|NCBP2_HUMAN","HUMAN","0","0"
"sp|P12955|PEPD_HUMAN2",-0.0185218959579068,8.42844587296241,-0.22466845671748,0.829871562525575,0.949624774483155,-6.2366000879468,"conditionD-conditionC","sp|P12955|PEPD_HUMAN","HUMAN","0","0"
"sp|Q9UM13|APC10_HUMAN2",0.0339736606418422,7.78862775405417,0.224501477968262,0.829995549958798,0.949624774483155,-6.23664206259593,"conditionD-conditionC","sp|Q9UM13|APC10_HUMAN","HUMAN","0","0"
"sp|Q7L5D6|GET4_HUMAN",-0.0179385007451867,7.96113363650897,-0.224491941958389,0.830009841037043,0.930077811327274,-6.69181614371087,"conditionC-conditionB","sp|Q7L5D6|GET4_HUMAN","HUMAN","0","0"
"sp|P25374|NFS1_YEAST2",0.0384504367711571,8.81906608378124,0.224426565736471,0.830051176606929,0.949624774483155,-6.23666088386055,"conditionD-conditionC","sp|P25374|NFS1_YEAST","YEAST","1","0.263034405833794"
"sp|Q9NVM6|DJC17_HUMAN1",-0.0238512345418229,8.74969522589535,-0.224401288162481,0.830134333387561,0.90107873845405,-7.13865518278628,"conditionD-conditionB","sp|Q9NVM6|DJC17_HUMAN","HUMAN","0","0"
"sp|P35443|TSP4_HUMAN2",0.0178527991917878,8.41428025931381,0.224270542109054,0.830167036624229,0.949624774483155,-6.23670006408474,"conditionD-conditionC","sp|P35443|TSP4_HUMAN","HUMAN","0","0"
"sp|Q9BUT1|DHRS6_HUMAN2",0.0177989246326691,7.95377854839234,0.224240163917152,0.830189595407872,0.949624774483155,-6.23670768945957,"conditionD-conditionC","sp|Q9BUT1|DHRS6_HUMAN","HUMAN","0","0"
"sp|P05121|PAI1_HUMAN",0.0221602675570818,7.79741770356635,0.224175343573629,0.830244930957821,0.93017776836884,-6.6918974149504,"conditionC-conditionB","sp|P05121|PAI1_HUMAN","HUMAN","0","0"
"sp|Q7Z739|YTHD3_HUMAN2",-0.010679477415982,8.49679416568292,-0.224069297331275,0.830316483910483,0.949624774483155,-6.2367505605908,"conditionD-conditionC","sp|Q7Z739|YTHD3_HUMAN","HUMAN","0","0"
"sp|Q15717|ELAV1_HUMAN",0.00876765637273635,10.4301815715918,0.22388155423532,0.83046310136553,0.930258737580222,-6.69197273024877,"conditionC-conditionB","sp|Q15717|ELAV1_HUMAN","HUMAN","0","0"
"sp|Q9H6R0|DHX33_HUMAN2",0.015528997893842,8.05975566006627,0.223808292620843,0.830510321439709,0.949624774483155,-6.23681598577351,"conditionD-conditionC","sp|Q9H6R0|DHX33_HUMAN","HUMAN","0","0"
"sp|Q15717|ELAV1_HUMAN1",0.00747134672366911,10.4295334167673,0.223774658463382,0.830599500116477,0.901278384971448,-7.13881742276827,"conditionD-conditionB","sp|Q15717|ELAV1_HUMAN","HUMAN","0","0"
"sp|Q9P0L0|VAPA_HUMAN1",-0.011395001578288,9.27426096502992,-0.223759643297983,0.830610647271984,0.901278384971448,-7.1388213048578,"conditionD-conditionB","sp|Q9P0L0|VAPA_HUMAN","HUMAN","0","0"
"sp|P51857|AK1D1_HUMAN2",0.0137722802575357,12.1616255160237,0.223630299948459,0.830642516861082,0.949624774483155,-6.23686055964076,"conditionD-conditionC","sp|P51857|AK1D1_HUMAN","HUMAN","0","0"
"sp|Q9Y240|CLC11_HUMAN",-0.0135430664231375,9.03139270107125,-0.223623033986366,0.830655094435443,0.930310360463796,-6.69203892374095,"conditionC-conditionB","sp|Q9Y240|CLC11_HUMAN","HUMAN","0","0"
"sp|P48067|SC6A9_HUMAN2",-0.0207709754551288,8.5085299590928,-0.223598576327901,0.830666078682571,0.949624774483155,-6.23686850037952,"conditionD-conditionC","sp|P48067|SC6A9_HUMAN","HUMAN","0","0"
"sp|Q99829|CPNE1_HUMAN1",0.00885796092869029,9.45936976304646,0.223582277557586,0.830742325670828,0.901278384971448,-7.13886714243383,"conditionD-conditionB","sp|Q99829|CPNE1_HUMAN","HUMAN","0","0"
"sp|O43819|SCO2_HUMAN2",0.0343250920373368,8.17364803940209,0.223434865833078,0.830787673103638,0.949624774483155,-6.23690946115661,"conditionD-conditionC","sp|O43819|SCO2_HUMAN","HUMAN","0","0"
"sp|C4AMC7|WASH2_HUMAN;sp|Q6VEQ5|WASH3_HUMAN",-0.0365977774297201,7.13022980431272,-0.223151641843102,0.831005212457151,0.930441880240012,-6.69215942908491,"conditionC-conditionB","sp|C4AMC7|WASH2_HUMAN;sp|Q6VEQ5|WASH3_HUMAN","HUMAN","0","0"
"sp|O60216|RAD21_HUMAN",-0.0124022446399952,8.86375842756299,-0.223004520203931,0.831114493164117,0.930441880240012,-6.69219698766653,"conditionC-conditionB","sp|O60216|RAD21_HUMAN","HUMAN","0","0"
"sp|Q9H0C8|ILKAP_HUMAN1",-0.0071762009427303,8.59522269862278,-0.222950684170223,0.831211277240048,0.901633736591111,-7.13903007837286,"conditionD-conditionB","sp|Q9H0C8|ILKAP_HUMAN","HUMAN","0","0"
"sp|Q06210|GFPT1_HUMAN",-0.0091995576930497,8.82683831363851,-0.222748033084327,0.831305019576887,0.930441880240012,-6.69226240786419,"conditionC-conditionB","sp|Q06210|GFPT1_HUMAN","HUMAN","0","0"
"sp|Q9BTC0|DIDO1_HUMAN",0.00948601666609683,8.01793467013074,0.222533710389738,0.831464234669605,0.930441880240012,-6.69231701675236,"conditionC-conditionB","sp|Q9BTC0|DIDO1_HUMAN","HUMAN","0","0"
"sp|Q15633|TRBP2_HUMAN",-0.02503686399423,7.75565170148471,-0.222482647104583,0.831502169637326,0.930441880240012,-6.69233001992781,"conditionC-conditionB","sp|Q15633|TRBP2_HUMAN","HUMAN","0","0"
"sp|Q9Y2L5|TPPC8_HUMAN1",0.0218062673170296,7.40314250661038,0.222420502907661,0.831604990623962,0.901907368637249,-7.13916650263536,"conditionD-conditionB","sp|Q9Y2L5|TPPC8_HUMAN","HUMAN","0","0"
"sp|Q05518|PAL1_YEAST2",-0.0540709027513318,6.25475476108904,-0.222334362228994,0.831605195589558,0.949624774483155,-6.23718404480986,"conditionD-conditionC","sp|Q05518|PAL1_YEAST","YEAST","1","0.263034405833794"
"sp|O95816|BAG2_HUMAN2",0.00963392955485354,9.15364775765993,0.222328807271539,0.831609322747313,0.949624774483155,-6.23718542743294,"conditionD-conditionC","sp|O95816|BAG2_HUMAN","HUMAN","0","0"
"sp|P52907|CAZA1_HUMAN2",0.00967781061458517,9.86715322730072,0.222283928871992,0.831642666196239,0.949624774483155,-6.23719659637446,"conditionD-conditionC","sp|P52907|CAZA1_HUMAN","HUMAN","0","0"
"sp|O15321|TM9S1_HUMAN2",0.0165598129993381,8.71719574635168,0.222062812962639,0.831806955032192,0.949624774483155,-6.23725159340623,"conditionD-conditionC","sp|O15321|TM9S1_HUMAN","HUMAN","0","0"
"sp|P12259|FA5_HUMAN2",-0.0117697782017512,9.09692282286577,-0.222008156044991,0.831847566495668,0.949624774483155,-6.23726517965133,"conditionD-conditionC","sp|P12259|FA5_HUMAN","HUMAN","0","0"
"sp|Q12979|ABR_HUMAN2",0.0144345348854458,8.23016893849544,0.22180681305927,0.831997174329104,0.949624774483155,-6.23731519976857,"conditionD-conditionC","sp|Q12979|ABR_HUMAN","HUMAN","0","0"
"sp|Q9UHQ9|NB5R1_HUMAN",-0.0192279168940637,8.74995374358268,-0.22176723806791,0.832033700324696,0.930873288870023,-6.69251188912831,"conditionC-conditionB","sp|Q9UHQ9|NB5R1_HUMAN","HUMAN","0","0"
"sp|P34232|MTR2_YEAST2",0.0511636315462152,6.78447504651242,0.221704895855052,0.832072906828804,0.949624774483155,-6.23734050229992,"conditionD-conditionC","sp|P34232|MTR2_YEAST","YEAST","1","0.263034405833794"
"sp|P40261|NNMT_HUMAN2",-0.0129149125697765,9.89787154848428,-0.221686418484094,0.832086637181664,0.949624774483155,-6.23734508837091,"conditionD-conditionC","sp|P40261|NNMT_HUMAN","HUMAN","0","0"
"sp|Q96CB8|INT12_HUMAN2",0.0344846739683664,7.26870979988412,0.221650703578269,0.832113176762451,0.949624774483155,-6.23735395172167,"conditionD-conditionC","sp|Q96CB8|INT12_HUMAN","HUMAN","0","0"
"sp|P62861|RS30_HUMAN",-0.00921832290500113,14.1951891393204,-0.221111337404321,0.832521103865422,0.930987739690007,-6.69267812428155,"conditionC-conditionB","sp|P62861|RS30_HUMAN","HUMAN","0","0"
"sp|Q8N108|MIER1_HUMAN",0.0188149527784409,7.73342398266922,0.221016560692285,0.832591539776509,0.930987739690007,-6.69270210499481,"conditionC-conditionB","sp|Q8N108|MIER1_HUMAN","HUMAN","0","0"
"sp|Q9HCD5|NCOA5_HUMAN2",0.00882630282462316,8.82080265007198,0.220956449126785,0.832629122436309,0.949948121086548,-6.23752596569919,"conditionD-conditionC","sp|Q9HCD5|NCOA5_HUMAN","HUMAN","0","0"
"sp|P17980|PRS6A_HUMAN2",0.00794925669675806,9.56861861342794,0.220868503737595,0.832694486943651,0.949948121086548,-6.23754771789667,"conditionD-conditionC","sp|P17980|PRS6A_HUMAN","HUMAN","0","0"
"sp|Q8WW01|SEN15_HUMAN",-0.0397670806221884,7.20958550599789,-0.220845666672714,0.832718548680392,0.930987739690007,-6.6927453196115,"conditionC-conditionB","sp|Q8WW01|SEN15_HUMAN","HUMAN","0","0"
"sp|P47755|CAZA2_HUMAN",-0.0088613016283805,8.47624021396011,-0.22084363807152,0.832720056375801,0.930987739690007,-6.69274583239416,"conditionC-conditionB","sp|P47755|CAZA2_HUMAN","HUMAN","0","0"
"sp|P10606|COX5B_HUMAN2",-0.00745004278826578,11.1064196022109,-0.220613206779581,0.832884242135283,0.949955174159125,-6.23761081420535,"conditionD-conditionC","sp|P10606|COX5B_HUMAN","HUMAN","0","0"
"sp|Q63ZY3|KANK2_HUMAN1",0.016890384579515,7.51966318328121,0.220563035605087,0.832984773545426,0.90325015580368,-7.13964194009782,"conditionD-conditionB","sp|Q63ZY3|KANK2_HUMAN","HUMAN","0","0"
"sp|P20774|MIME_HUMAN2",-0.0125141568415774,9.2411398271942,-0.220459293197694,0.83299864785503,0.949955174159125,-6.23764881908853,"conditionD-conditionC","sp|P20774|MIME_HUMAN","HUMAN","0","0"
"sp|Q14520|HABP2_HUMAN",-0.0284678046344951,8.35676492824718,-0.220299596968856,0.833124426474298,0.931157103434553,-6.69288318601358,"conditionC-conditionB","sp|Q14520|HABP2_HUMAN","HUMAN","0","0"
"sp|Q9Y281|COF2_HUMAN",0.0102089593197974,9.35237334918179,0.220246862706816,0.833163625328438,0.931157103434553,-6.69289648208045,"conditionC-conditionB","sp|Q9Y281|COF2_HUMAN","HUMAN","0","0"
"sp|P08238|HS90B_HUMAN2",-0.00872621713893018,12.0906955191409,-0.220176894974502,0.833208569393624,0.950021541358415,-6.23771848204846,"conditionD-conditionC","sp|P08238|HS90B_HUMAN","HUMAN","0","0"
"sp|Q04951|SCW10_YEAST",0.0305259850885458,6.38404164027652,0.22001035039851,0.833339438053941,0.931190371018565,-6.69295607622437,"conditionC-conditionB","sp|Q04951|SCW10_YEAST","YEAST","1","0.321928094887362"
"sp|Q8TD19|NEK9_HUMAN1",-0.00876414019671223,8.38326170550811,-0.219940182660749,0.833447594976249,0.903598344765952,-7.13980048788392,"conditionD-conditionB","sp|Q8TD19|NEK9_HUMAN","HUMAN","0","0"
"sp|O15417|TNC18_HUMAN2",0.0248958855290837,7.87196950894989,0.219461903653132,0.833740127992105,0.950021541358415,-6.23789446609514,"conditionD-conditionC","sp|O15417|TNC18_HUMAN","HUMAN","0","0"
"sp|Q7Z2E3|APTX_HUMAN2",0.0232931459398822,7.7186131402583,0.219353674701581,0.833820598997188,0.950021541358415,-6.23792105593917,"conditionD-conditionC","sp|Q7Z2E3|APTX_HUMAN","HUMAN","0","0"
"sp|P16144|ITB4_HUMAN1",0.0124751854297749,8.10819565536532,0.219389315589377,0.833856987519901,0.903763405984027,-7.13994034417979,"conditionD-conditionB","sp|P16144|ITB4_HUMAN","HUMAN","0","0"
"sp|Q6RW13|ATRAP_HUMAN2",0.015426802969138,9.15295860913441,0.219237597722063,0.833906907678216,0.950021541358415,-6.23794955956671,"conditionD-conditionC","sp|Q6RW13|ATRAP_HUMAN","HUMAN","0","0"
"sp|Q9P2T1|GMPR2_HUMAN1",-0.0533379549655706,7.23223661110322,-0.219130765495475,0.834049156226233,0.903763405984027,-7.14000586695637,"conditionD-conditionB","sp|Q9P2T1|GMPR2_HUMAN","HUMAN","0","0"
"sp|O75439|MPPB_HUMAN",-0.00932360176046032,9.03984567826716,-0.218874592337013,0.834183857885793,0.931970611158194,-6.69324137661926,"conditionC-conditionB","sp|O75439|MPPB_HUMAN","HUMAN","0","0"
"sp|Q9Y237|PIN4_HUMAN1",-0.0110722771298768,9.32637633950775,-0.21881915519017,0.834280779032573,0.903763405984027,-7.1400847354771,"conditionD-conditionB","sp|Q9Y237|PIN4_HUMAN","HUMAN","0","0"
"sp|Q9P031|TAP26_HUMAN2",-0.0222064873120402,7.83312797706117,-0.218704620622439,0.834303233884548,0.950021541358415,-6.23808024592186,"conditionD-conditionC","sp|Q9P031|TAP26_HUMAN","HUMAN","0","0"
"sp|Q70CQ2|UBP34_HUMAN1",0.0185100030476297,6.99630333708155,0.218718975463734,0.834355247446765,0.903763405984027,-7.14011006750214,"conditionD-conditionB","sp|Q70CQ2|UBP34_HUMAN","HUMAN","0","0"
"sp|Q92547|TOPB1_HUMAN2",-0.0248883269004594,7.1896026422419,-0.218590295813883,0.834388253756296,0.950021541358415,-6.23810823770671,"conditionD-conditionC","sp|Q92547|TOPB1_HUMAN","HUMAN","0","0"
"sp|Q15061|WDR43_HUMAN1",-0.00881512569591614,8.46207957999141,-0.218624703492938,0.83442532607441,0.903763405984027,-7.14013389523788,"conditionD-conditionB","sp|Q15061|WDR43_HUMAN","HUMAN","0","0"
"sp|Q9HCU5|PREB_HUMAN1",0.00987147485085593,8.34903703034607,0.218591096045038,0.834450309132366,0.903763405984027,-7.14014238725388,"conditionD-conditionB","sp|Q9HCU5|PREB_HUMAN","HUMAN","0","0"
"sp|O00165|HAX1_HUMAN2",0.0229509583567937,7.90722700315975,0.218505931518581,0.834450994490804,0.950021541358415,-6.23812888460083,"conditionD-conditionC","sp|O00165|HAX1_HUMAN","HUMAN","0","0"
