DEA,expression_type,MVI,Normalization,label
SAM,pro_LFQ,min,center.median,0.0
siggenes,pro_inten,MinDet,quantiles,0.0
siggenes,pro_inten,bpca,sum,0.0
ProteoMM,pep_LFQ,MinProb,quantiles.robust,0.0
SAM,pro_LFQ,nbavg,center.median,0.0
SAM,pro_inten,nbavg,No_norm,0.0
SAM,pro_LFQ,zero,quantiles,0.0
SAM,pro_LFQ,nbavg,center.mean,0.0
SAM,pro_inten,knn,center.median,0.0
SAM,pro_LFQ,knn,center.median,0.0
proDA,pro_LFQ,mice,quantiles.robust,0.0
SAM,pro_LFQ,min,center.mean,0.0
SAM,pro_LFQ,zero,center.mean,0.0
edgeR,sc,MinDet,center.mean,0.0
SAM,pro_inten,knn,center.mean,0.0
proDA,pro_inten,min,No_norm,0.0
proDA,pro_inten,nbavg,No_norm,0.0
SAM,pro_LFQ,zero,div.median,0.0
proDA,pro_LFQ,zero,quantiles.robust,0.0
SAM,pro_LFQ,knn,max,0.0
siggenes,pro_inten,knn,center.mean,0.0
ProteoMM,pep_inten,QRILC,quantiles.robust,0.0
ProteoMM,pep_LFQ,QRILC,quantiles.robust,0.0
SAM,pro_LFQ,zero,div.mean,0.0
siggenes,pro_inten,knn,center.median,0.0
siggenes,pro_LFQ,knn,max,0.0
proDA,pro_LFQ,missForest,max,0.0
siggenes,pro_inten,MinDet,center.mean,0.0
SAM,pro_inten,nbavg,center.median,0.0
siggenes,pro_LFQ,MinDet,vsn,0.0
SAM,pro_inten,nbavg,center.mean,0.0
siggenes,pro_inten,missForest,quantiles.robust,0.0
SAM,pro_inten,zero,quantiles,0.0
proDA,pro_LFQ,min,quantiles.robust,0.0
SAM,pro_inten,knn,max,0.0
SAM,pro_inten,MinDet,center.median,0.0
SAM,pro_LFQ,MinDet,No_norm,0.0
SAM,pro_inten,zero,No_norm,0.0
DEP,pro_inten,nbavg,quantiles.robust,0.0
siggenes,pro_LFQ,MinDet,No_norm,0.0
DEP,pro_LFQ,nbavg,quantiles.robust,0.0
ProteoMM,pep_inten,knn,quantiles.robust,0.0
ProteoMM,pep_LFQ,knn,quantiles.robust,0.0
msqrob2,pep_LFQ,zero,center.median,0.0
SAM,pro_LFQ,missForest,quantiles.robust,0.0
SAM,pro_inten,min,No_norm,0.0
siggenes,pro_inten,MinDet,center.median,0.0
edgeR,sc,missForest,quantiles.robust,0.0
siggenes,pro_LFQ,knn,vsn,0.0
SAM,pro_inten,nbavg,quantiles,0.0
SAM,pro_LFQ,nbavg,quantiles.robust,0.0
siggenes,pro_inten,min,quantiles.robust,0.0
proDA,pro_LFQ,mice,max,0.0
proDA,pro_inten,No_MVI,vsn,0.0
siggenes,pro_inten,MinDet,No_norm,0.0
SAM,pro_inten,min,center.median,0.0
SAM,pro_inten,zero,vsn,0.0
SAM,pro_inten,min,center.mean,0.0
SAM,pro_LFQ,min,vsn,0.0
SAM,pro_LFQ,min,quantiles,0.0
SAM,pro_inten,zero,div.median,0.0
proDA,pro_LFQ,nbavg,quantiles.robust,0.0
SAM,pro_inten,zero,div.mean,0.0
SAM,pro_inten,MinDet,center.mean,0.0
plgem,sc,bpca,vsn,0.0
siggenes,pro_LFQ,knn,quantiles.robust,0.0
SAM,pro_inten,nbavg,quantiles.robust,0.0
proDA,pro_inten,No_MVI,sum,0.0
siggenes,pro_inten,knn,quantiles.robust,0.0
proDA,pro_LFQ,zero,max,0.0
SAM,pro_inten,MinDet,No_norm,0.0
proDA,pro_LFQ,No_MVI,sum,0.0
SAM,pro_inten,missForest,quantiles.robust,0.0
edgeR,sc,missForest,sum,0.0
plgem,sc,nbavg,vsn,0.0
proDA,pro_inten,zero,sum,0.0
ttest,pro_LFQ,No_MVI,No_norm,0.0
edgeR,sc,missForest,max,0.0
ttest,pro_LFQ,No_MVI,sum,0.0
ttest,pro_LFQ,No_MVI,max,0.0
proDA,pro_LFQ,nbavg,sum,0.0
ttest,pro_LFQ,No_MVI,center.mean,0.0
ttest,pro_LFQ,No_MVI,center.median,0.0
ttest,pro_LFQ,No_MVI,div.mean,0.0
ttest,pro_LFQ,No_MVI,div.median,0.0
ttest,pro_LFQ,No_MVI,quantiles,0.0
ttest,pro_LFQ,No_MVI,quantiles.robust,0.0
ttest,pro_LFQ,No_MVI,vsn,0.0
ttest,pro_inten,No_MVI,No_norm,0.0
siggenes,pro_LFQ,MinDet,div.median,0.0
siggenes,pro_inten,knn,vsn,0.0
ttest,pro_inten,No_MVI,sum,0.0
ttest,pro_inten,No_MVI,max,0.0
ttest,pro_inten,No_MVI,center.mean,0.0
ttest,pro_inten,No_MVI,center.median,0.0
ttest,pro_inten,No_MVI,div.mean,0.0
proDA,pro_inten,min,vsn,0.0
ttest,pro_inten,No_MVI,div.median,0.0
ttest,pro_inten,No_MVI,quantiles,0.0
ttest,pro_inten,No_MVI,quantiles.robust,0.0
ttest,pro_inten,No_MVI,vsn,0.0
proDA,pro_LFQ,No_MVI,max,0.0
SAM,pro_LFQ,min,sum,0.0
ProteoMM,pep_inten,MinProb,quantiles.robust,0.0
proDA,pro_inten,min,max,0.0
SAM,pro_LFQ,min,max,0.0
edgeR,sc,MLE,sum,0.0
proDA,pro_inten,No_MVI,max,0.0
edgeR,sc,No_MVI,vsn,0.0
SAM,pro_LFQ,nbavg,vsn,0.0
proDA,pro_LFQ,nbavg,div.median,0.0
proDA,pro_inten,zero,max,0.0
edgeR,sc,MinDet,vsn,0.0
SAM,pro_LFQ,zero,sum,0.0
proDA,pro_LFQ,min,div.median,0.0
proDA,pro_LFQ,nbavg,div.mean,0.0
proDA,pro_LFQ,nbavg,vsn,0.0
ttest,pro_inten,missForest,sum,0.0
proDA,pro_inten,nbavg,div.mean,0.0
proDA,pro_inten,min,div.mean,0.0
proDA,pro_LFQ,min,div.mean,0.0
proDA,pro_LFQ,min,vsn,0.0
ttest,pro_LFQ,mice,sum,0.0
proDA,pro_inten,nbavg,sum,0.0
SAM,pro_LFQ,knn,div.median,0.0
SAM,pro_LFQ,min,div.median,0.0
SAM,pro_LFQ,MinDet,sum,0.0
SAM,pro_LFQ,knn,div.mean,0.0
SAM,pro_LFQ,min,div.mean,0.0
edgeR,sc,No_MVI,sum,0.0
edgeR,sc,nbavg,vsn,0.0
edgeR,sc,nbavg,sum,0.0
SAM,pro_inten,knn,div.mean,0.0
siggenes,pro_inten,knn,sum,0.0
SAM,pro_LFQ,nbavg,div.median,0.0
proDA,pro_LFQ,min,sum,0.0
proDA,pro_LFQ,nbavg,max,0.0
SAM,pro_LFQ,nbavg,div.mean,0.0
SAM,pro_LFQ,MinDet,vsn,0.0
SAM,pro_inten,knn,sum,0.0
SAM,pro_LFQ,MinDet,div.mean,0.0
edgeR,sc,MinDet,quantiles.robust,0.0
SAM,pro_LFQ,zero,max,0.0
proDA,pro_inten,min,sum,0.0
SAM,pro_inten,MinDet,div.mean,0.0
SAM,pro_inten,knn,div.median,0.0
siggenes,pro_inten,knn,max,0.0
siggenes,pro_LFQ,knn,div.median,0.0
siggenes,pro_inten,MinDet,max,0.0
ttest,pro_inten,mice,sum,0.0
proDA,pro_LFQ,zero,sum,0.0
msqrob2,pep_LFQ,nbavg,quantiles.robust,0.0
SAM,pro_inten,nbavg,vsn,0.0
SAM,pro_LFQ,MinDet,max,0.0
siggenes,pro_LFQ,knn,div.mean,0.0
siggenes,pro_inten,min,max,0.0
proDA,pro_LFQ,QRILC,sum,0.0
SAM,pro_inten,nbavg,div.median,0.0
SAM,pro_inten,nbavg,div.mean,0.0
plgem,sc,MinDet,quantiles.robust,0.0
msqrob2,pep_inten,nbavg,quantiles.robust,0.0
msqrob2,pep_LFQ,No_MVI,quantiles.robust,0.0
plgem,sc,min,quantiles.robust,0.0
plgem,sc,zero,quantiles.robust,0.0
proDA,pro_inten,QRILC,sum,0.0
SAM,pro_inten,min,max,0.0
SAM,pro_inten,min,vsn,0.0
msqrob2,pep_inten,No_MVI,quantiles.robust,0.0
SAM,pro_LFQ,MinDet,quantiles.robust,0.0
SAM,pro_inten,min,sum,0.0
msqrob2,pep_LFQ,zero,No_norm,0.0
msqrob2,pep_LFQ,zero,sum,0.0
SAM,pro_inten,zero,center.median,0.0
msqrob2,pep_LFQ,zero,max,0.0
msqrob2,pep_LFQ,zero,div.mean,0.0
proDA,pro_inten,nbavg,max,0.0
SAM,pro_inten,zero,sum,0.0
SAM,pro_inten,min,div.median,0.0
msqrob2,pep_LFQ,zero,div.median,0.0
SAM,pro_LFQ,zero,quantiles.robust,0.0
msqrob2,pep_LFQ,zero,quantiles,0.0
msqrob2,pep_LFQ,zero,quantiles.robust,0.0
plgem,sc,nbavg,quantiles.robust,0.0
SAM,pro_inten,min,div.mean,0.0
SAM,pro_LFQ,min,quantiles.robust,0.0
SAM,pro_inten,zero,center.mean,0.0
proDA,pro_inten,nbavg,vsn,0.0
siggenes,pro_inten,zero,max,0.0
msqrob2,pep_inten,zero,No_norm,0.0
siggenes,pro_LFQ,MinDet,sum,0.0
msqrob2,pep_inten,zero,sum,0.0
msqrob2,pep_inten,zero,max,0.0
SAM,pro_LFQ,knn,quantiles.robust,0.0
msqrob2,pep_inten,zero,div.mean,0.0
SAM,pro_inten,MinDet,vsn,0.0
msqrob2,pep_inten,zero,div.median,0.0
msqrob2,pep_inten,zero,quantiles,0.0
msqrob2,pep_inten,zero,quantiles.robust,0.0
SAM,pro_inten,MinDet,sum,0.0
SAM,pro_LFQ,MinDet,div.median,0.0
MSstats,pro_inten,No_MVI,globalStandards,0.0
plgem,sc,knn,vsn,0.0
plgem,sc,QRILC,vsn,0.0
plgem,sc,MLE,vsn,0.0
SAM,pro_inten,min,quantiles,0.0
plgem,sc,MinDet,vsn,0.0
plgem,sc,MinProb,vsn,0.0
plgem,sc,min,vsn,0.0
SAM,pro_inten,zero,max,0.0
plgem,sc,mice,vsn,0.0
plgem,sc,missForest,vsn,0.0
siggenes,pro_inten,MinDet,div.mean,0.0
SAM,pro_inten,MinDet,div.median,0.0
siggenes,pro_inten,knn,div.median,0.0
siggenes,pro_inten,knn,div.mean,0.0
SAM,pro_inten,knn,quantiles.robust,0.0
SAM,pro_inten,MinDet,max,0.0
SAM,pro_inten,MinDet,quantiles.robust,0.0
siggenes,pro_inten,MinDet,vsn,0.0
SAM,pro_inten,zero,quantiles.robust,0.0
SAM,pro_inten,min,quantiles.robust,0.0
siggenes,pro_LFQ,MinDet,div.mean,0.0
ProteoMM,pep_LFQ,No_MVI,center.mean,0.0
ProteoMM,pep_LFQ,No_MVI,center.median,0.0
ProteoMM,pep_inten,No_MVI,center.mean,0.0
ProteoMM,pep_inten,No_MVI,center.median,0.0
siggenes,pro_inten,MinDet,div.median,0.0
siggenes,pro_inten,MinDet,sum,0.0
ttest,pro_LFQ,nbavg,No_norm,0.0
ttest,pro_LFQ,nbavg,sum,0.0
ttest,pro_LFQ,nbavg,max,0.0
ttest,pro_LFQ,nbavg,center.mean,0.0
ttest,pro_LFQ,nbavg,center.median,0.0
ttest,pro_LFQ,nbavg,div.mean,0.0
ttest,pro_LFQ,nbavg,div.median,0.0
ttest,pro_LFQ,nbavg,quantiles,0.0
ttest,pro_LFQ,nbavg,quantiles.robust,0.0
ttest,pro_LFQ,nbavg,vsn,0.0
ttest,pro_inten,nbavg,No_norm,0.0
ttest,pro_inten,nbavg,sum,0.0
ttest,pro_inten,nbavg,max,0.0
ttest,pro_inten,nbavg,center.mean,0.0
ttest,pro_inten,nbavg,center.median,0.0
ttest,pro_inten,nbavg,div.mean,0.0
ttest,pro_inten,nbavg,div.median,0.0
ttest,pro_inten,nbavg,quantiles,0.0
ttest,pro_inten,nbavg,quantiles.robust,0.0
ttest,pro_inten,nbavg,vsn,0.0
