DEA,expression_type,MVI,Normalization,label
ANOVA,LFQ,min,quantiles.robust,3.0
limma,top3,SeqKNN,MBQN,3.0
ttest,LFQ,No_MVI,sum,3.0
ttest,top1,MinDet,lossf,3.0
ttest,LFQ,No_MVI,max,3.0
SAM,top1,Impseq,center.mean,3.0
SAM,dlfq,mice,MBQN,3.0
SAM,top3,mice,center.median,3.0
ROTS,dlfq,mice,vsn,3.0
ANOVA,dlfq,nbavg,center.mean,3.0
ROTS,top1,QRILC,MBQN,3.0
ROTS,top3,SeqKNN,max,3.0
proDA,top1,mice,center.mean,3.0
DEP,dlfq,zero,TIC,3.0
ANOVA,LFQ,Impseq,No_norm,3.0
proDA,top3,QRILC,TIC,3.0
ROTS,top1,knn,Rlr,3.0
ANOVA,top3,min,quantiles,3.0
DEP,top1,knn,lossf,3.0
DEP,top1,missForest,Rlr,3.0
SAM,top3,MinProb,div.median,3.0
ROTS,top1,missForest,lossf,3.0
ROTS,top1,knn,lossf,3.0
ANOVA,LFQ,MLE,No_norm,3.0
SAM,dlfq,No_MVI,quantiles.robust,3.0
ROTS,top3,MLE,center.mean,3.0
DEP,top3,MinDet,max,3.0
ANOVA,LFQ,bpca,No_norm,3.0
DEP,top1,nbavg,div.median,3.0
proDA,LFQ,knn,div.mean,3.0
ttest,LFQ,QRILC,TIC,3.0
proDA,top1,min,MBQN,3.0
ANOVA,top3,MinDet,quantiles,3.0
ROTS,top3,zero,vsn,3.0
DEP,top1,MinProb,MBQN,3.0
ROTS,top3,SeqKNN,sum,3.0
ANOVA,LFQ,SeqKNN,No_norm,3.0
ttest,top1,bpca,quantiles,3.0
SAM,top1,Impseq,quantiles,3.0
proDA,top3,QRILC,div.mean,3.0
SAM,top3,Impseq,max,3.0
ttest,LFQ,missForest,TIC,3.0
SAM,LFQ,MLE,quantiles,3.0
ROTS,top3,Impseq,div.median,3.0
DEP,top1,nbavg,div.mean,3.0
DEP,top3,No_MVI,lossf,3.0
ANOVA,top1,min,center.median,3.0
ttest,dlfq,MinDet,div.median,3.0
ttest,LFQ,zero,center.mean,3.0
ANOVA,LFQ,Impseqrob,No_norm,3.0
ROTS,top3,MLE,center.median,3.0
DEP,top1,mice,quantiles,3.0
limma,top1,QRILC,MBQN,3.0
DEP,top3,bpca,vsn,3.0
ttest,dlfq,MinProb,div.mean,3.0
ttest,LFQ,min,MBQN,3.0
limma,top3,SeqKNN,div.mean,3.0
ANOVA,LFQ,mice,No_norm,3.0
proDA,top1,missForest,lossf,3.0
proDA,LFQ,zero,div.mean,3.0
ANOVA,LFQ,MinDet,No_norm,3.0
ANOVA,top1,min,center.mean,3.0
ROTS,top3,bpca,div.mean,3.0
SAM,top3,zero,lossf,3.0
proDA,LFQ,mice,div.mean,3.0
ROTS,dlfq,No_MVI,vsn,3.0
ttest,LFQ,MLE,quantiles,3.0
ttest,LFQ,Impseq,vsn,3.0
ROTS,top3,bpca,div.median,3.0
proDA,top1,knn,Rlr,3.0
ROTS,top1,min,MBQN,3.0
ANOVA,top1,nbavg,No_norm,3.0
ANOVA,LFQ,missForest,No_norm,3.0
ttest,top3,min,max,3.0
DEP,top1,mice,center.median,3.0
ANOVA,LFQ,knn,No_norm,3.0
DEP,top3,No_MVI,Rlr,3.0
ttest,LFQ,mice,TIC,3.0
SAM,top3,zero,center.mean,3.0
ANOVA,LFQ,MinDet,quantiles.robust,3.0
ROTS,top1,nbavg,max,3.0
DEP,top3,MinDet,vsn,3.0
ANOVA,LFQ,MinProb,No_norm,0.0
SAM,LFQ,MLE,MBQN,0.0
ROTS,top3,Impseqrob,TIC,0.0
ANOVA,top3,nbavg,lossf,0.0
ANOVA,top3,nbavg,Rlr,0.0
limma,top1,nbavg,sum,0.0
proDA,top1,knn,lossf,0.0
limma,top1,mice,lossf,0.0
SAM,top3,QRILC,div.median,0.0
limma,top1,Impseq,vsn,0.0
SAM,top1,Impseq,No_norm,0.0
limma,top3,missForest,sum,0.0
limma,dlfq,MLE,quantiles.robust,0.0
SAM,top3,Impseq,div.median,0.0
limma,top3,missForest,MBQN,0.0
SAM,dlfq,knn,div.median,0.0
limma,top1,No_MVI,No_norm,0.0
proDA,top3,SeqKNN,TIC,0.0
DEP,top3,MinProb,max,0.0
ROTS,LFQ,No_MVI,vsn,0.0
ROTS,top1,mice,lossf,0.0
limma,top3,knn,MBQN,0.0
DEP,top3,QRILC,max,0.0
DEP,top1,Impseq,max,0.0
limma,top1,mice,Rlr,0.0
DEP,top3,knn,sum,0.0
SAM,top3,QRILC,div.mean,0.0
ttest,dlfq,nbavg,div.mean,0.0
ROTS,top3,MLE,lossf,0.0
DEP,top1,SeqKNN,max,0.0
limma,top3,QRILC,vsn,0.0
ANOVA,top3,min,Rlr,0.0
SAM,top3,Impseq,div.mean,0.0
DEP,top3,MinProb,vsn,0.0
ROTS,top1,missForest,Rlr,0.0
limma,top3,missForest,div.median,0.0
ANOVA,LFQ,nbavg,quantiles.robust,0.0
ROTS,top1,mice,Rlr,0.0
ttest,top1,Impseq,lossf,0.0
ttest,top1,Impseq,Rlr,0.0
ANOVA,LFQ,QRILC,No_norm,0.0
proDA,top3,Impseq,div.mean,0.0
DEP,LFQ,zero,TIC,0.0
SAM,LFQ,No_MVI,MBQN,0.0
ttest,LFQ,MLE,center.mean,0.0
SAM,top3,zero,div.mean,0.0
SAM,dlfq,No_MVI,vsn,0.0
SAM,top1,Impseq,center.median,0.0
limma,top3,missForest,div.mean,0.0
ANOVA,LFQ,min,TIC,0.0
ANOVA,top3,min,lossf,0.0
ANOVA,top1,nbavg,quantiles,0.0
ROTS,top1,zero,center.median,0.0
ROTS,top1,zero,MBQN,0.0
SAM,LFQ,MLE,center.median,0.0
ANOVA,dlfq,MLE,No_norm,0.0
proDA,top3,QRILC,div.median,0.0
ROTS,top1,Impseqrob,Rlr,0.0
proDA,LFQ,No_MVI,div.median,0.0
ttest,top1,bpca,center.mean,0.0
proDA,top3,knn,TIC,0.0
limma,top1,MinDet,TIC,0.0
ttest,LFQ,zero,sum,0.0
limma,top1,bpca,vsn,0.0
ttest,dlfq,MinProb,TIC,0.0
ttest,LFQ,zero,max,0.0
ttest,top3,nbavg,max,0.0
SAM,top3,zero,vsn,0.0
ROTS,top3,MLE,Rlr,0.0
SAM,top3,Impseqrob,quantiles,0.0
limma,top3,SeqKNN,div.median,0.0
ttest,dlfq,No_MVI,vsn,0.0
ANOVA,dlfq,MLE,quantiles,0.0
ttest,LFQ,SeqKNN,quantiles.robust,0.0
DEP,top3,SeqKNN,MBQN,0.0
ROTS,top1,Impseqrob,lossf,0.0
SAM,top3,zero,center.median,0.0
limma,top1,missForest,max,0.0
SAM,LFQ,bpca,quantiles.robust,0.0
DEP,top1,bpca,sum,0.0
ttest,top1,nbavg,lossf,0.0
proDA,top1,mice,quantiles,0.0
DEP,top3,mice,max,0.0
proDA,top3,Impseq,div.median,0.0
ttest,dlfq,SeqKNN,quantiles.robust,0.0
ROTS,top1,bpca,MBQN,0.0
ttest,top1,nbavg,Rlr,0.0
ROTS,top1,zero,center.mean,0.0
SAM,LFQ,mice,quantiles.robust,0.0
proDA,top1,mice,center.median,0.0
ttest,dlfq,MinProb,div.median,0.0
proDA,top1,missForest,Rlr,0.0
ANOVA,top3,Impseq,No_norm,0.0
SAM,LFQ,nbavg,div.mean,0.0
ROTS,top1,zero,max,0.0
DEP,top3,zero,No_norm,0.0
DEP,top1,Impseq,div.mean,0.0
proDA,top3,MLE,center.mean,0.0
ttest,LFQ,MLE,vsn,0.0
proDA,top1,nbavg,TIC,0.0
ttest,top1,bpca,center.median,0.0
limma,top3,missForest,vsn,0.0
proDA,top3,missForest,TIC,0.0
DEP,top3,missForest,MBQN,0.0
ANOVA,dlfq,Impseq,quantiles,0.0
SAM,top3,SeqKNN,Rlr,0.0
limma,top3,MLE,center.mean,0.0
ROTS,top1,zero,div.median,0.0
ttest,dlfq,Impseqrob,div.mean,0.0
ttest,LFQ,min,div.median,0.0
ANOVA,dlfq,knn,quantiles,0.0
limma,top3,knn,div.mean,0.0
ANOVA,dlfq,bpca,quantiles,0.0
ANOVA,dlfq,SeqKNN,quantiles,0.0
SAM,LFQ,nbavg,div.median,0.0
limma,top3,MLE,quantiles,0.0
ttest,top3,mice,No_norm,0.0
ttest,top3,MinProb,quantiles.robust,0.0
ANOVA,top3,bpca,No_norm,0.0
limma,top1,min,TIC,0.0
SAM,top3,zero,div.median,0.0
ANOVA,dlfq,Impseqrob,quantiles,0.0
ANOVA,dlfq,missForest,quantiles,0.0
ANOVA,dlfq,min,TIC,0.0
SAM,top1,bpca,quantiles,0.0
ttest,dlfq,missForest,quantiles.robust,0.0
ttest,top1,MinProb,Rlr,0.0
ttest,dlfq,missForest,div.mean,0.0
SAM,top3,missForest,lossf,0.0
ttest,dlfq,missForest,TIC,0.0
DEP,top1,bpca,MBQN,0.0
ttest,LFQ,Impseqrob,quantiles.robust,0.0
limma,LFQ,MLE,quantiles.robust,0.0
ROTS,top1,MinDet,TIC,0.0
SAM,LFQ,MinDet,div.median,0.0
SAM,LFQ,Impseq,div.mean,0.0
SAM,LFQ,Impseqrob,quantiles.robust,0.0
ROTS,top3,missForest,max,0.0
ttest,top1,MinProb,lossf,0.0
ANOVA,top3,SeqKNN,No_norm,0.0
ANOVA,top1,nbavg,Rlr,0.0
ANOVA,LFQ,nbavg,TIC,0.0
DEP,top1,Impseq,div.median,0.0
proDA,LFQ,No_MVI,div.mean,0.0
SAM,top1,bpca,center.mean,0.0
ANOVA,dlfq,Impseqrob,No_norm,0.0
ANOVA,dlfq,nbavg,quantiles,0.0
ANOVA,dlfq,Impseq,No_norm,0.0
ANOVA,dlfq,SeqKNN,No_norm,0.0
ANOVA,top1,nbavg,lossf,0.0
ANOVA,dlfq,bpca,No_norm,0.0
SAM,top3,SeqKNN,lossf,0.0
SAM,LFQ,Impseq,div.median,0.0
SAM,top3,bpca,max,0.0
ttest,LFQ,missForest,vsn,0.0
DEP,top1,QRILC,MBQN,0.0
limma,top1,min,max,0.0
ROTS,top3,Impseq,vsn,0.0
DEP,dlfq,zero,quantiles.robust,0.0
limma,top3,SeqKNN,vsn,0.0
ttest,dlfq,No_MVI,quantiles.robust,0.0
SAM,top3,No_MVI,quantiles,0.0
ttest,LFQ,SeqKNN,vsn,0.0
ANOVA,dlfq,missForest,No_norm,0.0
SAM,top3,missForest,Rlr,0.0
SAM,LFQ,SeqKNN,quantiles.robust,0.0
SAM,top3,nbavg,MBQN,0.0
ANOVA,dlfq,mice,No_norm,0.0
limma,top3,knn,div.median,0.0
ttest,dlfq,Impseq,TIC,0.0
ttest,dlfq,bpca,TIC,0.0
ROTS,dlfq,MLE,quantiles.robust,0.0
SAM,LFQ,MinDet,div.mean,0.0
ttest,dlfq,Impseq,div.mean,0.0
ANOVA,dlfq,mice,quantiles,0.0
SAM,dlfq,No_MVI,MBQN,0.0
SAM,top1,nbavg,quantiles,0.0
limma,top1,SeqKNN,TIC,0.0
DEP,top3,min,vsn,0.0
ttest,dlfq,nbavg,div.median,0.0
ANOVA,dlfq,No_MVI,No_norm,0.0
ROTS,top3,knn,max,0.0
DEP,top1,Impseqrob,Rlr,0.0
ROTS,top3,mice,max,0.0
DEP,top3,MLE,quantiles,0.0
ROTS,top3,knn,sum,0.0
ANOVA,top1,min,No_norm,0.0
limma,top3,Impseqrob,MBQN,0.0
SAM,top1,Impseq,Rlr,0.0
DEP,top1,mice,lossf,0.0
ttest,dlfq,zero,vsn,0.0
limma,top3,MLE,center.median,0.0
proDA,dlfq,nbavg,lossf,0.0
DEP,top3,Impseqrob,max,0.0
DEP,top3,Impseqrob,quantiles.robust,0.0
ANOVA,dlfq,knn,No_norm,0.0
ROTS,top1,zero,div.mean,0.0
ttest,LFQ,knn,quantiles.robust,0.0
DEP,top3,knn,MBQN,0.0
MSstats,top3,TRUE,FALSE,0.0
ROTS,top3,mice,quantiles.robust,0.0
ttest,dlfq,bpca,div.mean,0.0
DEP,top1,Impseqrob,lossf,0.0
SAM,top1,bpca,No_norm,0.0
SAM,top1,bpca,center.median,0.0
ttest,top1,SeqKNN,No_norm,0.0
ROTS,top3,bpca,vsn,0.0
SAM,LFQ,bpca,div.mean,0.0
DEP,LFQ,MLE,quantiles.robust,0.0
DEP,top3,MLE,center.mean,0.0
proDA,top1,bpca,MBQN,0.0
ANOVA,dlfq,MinProb,quantiles,0.0
ROTS,top3,No_MVI,quantiles.robust,0.0
ANOVA,dlfq,MinDet,No_norm,0.0
SAM,top3,Impseq,vsn,0.0
ANOVA,LFQ,MLE,lossf,0.0
DEP,LFQ,zero,quantiles.robust,0.0
limma,top3,No_MVI,sum,0.0
ANOVA,top3,knn,quantiles,0.0
limma,top3,Impseqrob,quantiles.robust,0.0
ANOVA,top3,nbavg,MBQN,0.0
ROTS,top1,MinProb,TIC,0.0
ANOVA,dlfq,nbavg,No_norm,0.0
DEP,top3,zero,quantiles.robust,0.0
ANOVA,top1,min,quantiles,0.0
limma,top3,No_MVI,max,0.0
ANOVA,top3,missForest,No_norm,0.0
ANOVA,dlfq,min,MBQN,0.0
ANOVA,dlfq,MinProb,No_norm,0.0
ttest,LFQ,knn,vsn,0.0
SAM,top3,bpca,sum,0.0
limma,top3,No_MVI,quantiles.robust,0.0
MSstats,top3,FALSE,FALSE,0.0
SAM,top3,bpca,div.median,0.0
limma,top1,nbavg,vsn,0.0
ANOVA,top3,min,MBQN,0.0
SAM,LFQ,bpca,div.median,0.0
proDA,top1,Impseqrob,Rlr,0.0
proDA,top1,No_MVI,No_norm,0.0
proDA,top3,SeqKNN,MBQN,0.0
ANOVA,top1,MinDet,quantiles,0.0
SAM,LFQ,MinProb,div.median,0.0
ANOVA,LFQ,No_MVI,No_norm,0.0
ANOVA,LFQ,MLE,Rlr,0.0
ttest,dlfq,SeqKNN,TIC,0.0
proDA,top3,bpca,div.mean,0.0
SAM,top3,Impseqrob,center.mean,0.0
proDA,top3,mice,TIC,0.0
ANOVA,LFQ,MLE,quantiles,0.0
ANOVA,dlfq,QRILC,quantiles,0.0
ANOVA,top3,Impseq,quantiles,0.0
SAM,dlfq,MLE,MBQN,0.0
ttest,dlfq,QRILC,MBQN,0.0
DEP,top1,bpca,max,0.0
ttest,dlfq,knn,quantiles.robust,0.0
ANOVA,dlfq,QRILC,No_norm,0.0
SAM,top3,mice,Rlr,0.0
SAM,top3,knn,Rlr,0.0
ttest,dlfq,Impseqrob,TIC,0.0
ANOVA,dlfq,No_MVI,quantiles,0.0
ROTS,top3,nbavg,sum,0.0
DEP,top3,MLE,center.median,0.0
proDA,top3,missForest,MBQN,0.0
limma,top3,Impseqrob,TIC,0.0
SAM,top3,SeqKNN,sum,0.0
limma,top1,zero,TIC,0.0
ttest,top1,bpca,lossf,0.0
ANOVA,top1,nbavg,MBQN,0.0
limma,top1,No_MVI,quantiles,0.0
proDA,top1,Impseqrob,lossf,0.0
SAM,top1,nbavg,No_norm,0.0
ttest,dlfq,SeqKNN,div.mean,0.0
SAM,LFQ,missForest,div.median,0.0
ANOVA,LFQ,knn,quantiles.robust,0.0
ANOVA,LFQ,min,MBQN,0.0
SAM,top3,No_MVI,center.mean,0.0
limma,top3,mice,quantiles.robust,0.0
proDA,top3,zero,TIC,0.0
ANOVA,LFQ,Impseq,lossf,0.0
ttest,LFQ,No_MVI,TIC,0.0
limma,top1,MinProb,TIC,0.0
ttest,top3,No_MVI,No_norm,0.0
limma,top1,No_MVI,center.mean,0.0
limma,top1,No_MVI,center.median,0.0
ANOVA,top3,MinDet,No_norm,0.0
SAM,top3,min,MBQN,0.0
limma,top1,QRILC,TIC,0.0
proDA,top3,bpca,div.median,0.0
ROTS,top1,QRILC,TIC,0.0
proDA,top1,mice,lossf,0.0
ANOVA,top3,Impseq,lossf,0.0
ttest,LFQ,MinProb,MBQN,0.0
SAM,LFQ,missForest,div.mean,0.0
ANOVA,top1,bpca,No_norm,0.0
ANOVA,LFQ,bpca,lossf,0.0
ttest,top1,SeqKNN,quantiles,0.0
proDA,top3,knn,MBQN,0.0
SAM,top3,MLE,No_norm,0.0
proDA,top1,QRILC,MBQN,0.0
DEP,top1,No_MVI,No_norm,0.0
DEP,top3,SeqKNN,div.mean,0.0
SAM,top3,Impseqrob,center.median,0.0
limma,top1,zero,vsn,0.0
ANOVA,top3,mice,No_norm,0.0
ttest,LFQ,min,div.mean,0.0
ANOVA,LFQ,MinDet,lossf,0.0
ANOVA,top1,min,Rlr,0.0
SAM,top3,bpca,div.mean,0.0
ANOVA,top1,Impseq,No_norm,0.0
ANOVA,top3,nbavg,quantiles.robust,0.0
SAM,top3,MinDet,MBQN,0.0
ttest,dlfq,Impseqrob,div.median,0.0
DEP,top3,missForest,sum,0.0
ANOVA,top3,bpca,quantiles,0.0
ANOVA,top1,min,lossf,0.0
DEP,top3,No_MVI,quantiles.robust,0.0
ANOVA,dlfq,MLE,Rlr,0.0
SAM,top1,nbavg,center.mean,0.0
ANOVA,top3,knn,Rlr,0.0
ANOVA,LFQ,mice,lossf,0.0
ttest,dlfq,QRILC,TIC,0.0
DEP,top1,nbavg,TIC,0.0
limma,top3,mice,MBQN,0.0
DEP,top1,Impseq,vsn,0.0
ANOVA,top3,knn,lossf,0.0
DEP,top3,Impseqrob,MBQN,0.0
SAM,LFQ,MLE,center.mean,0.0
ttest,top3,Impseqrob,No_norm,0.0
ANOVA,dlfq,MinDet,TIC,0.0
ANOVA,top3,Impseq,Rlr,0.0
SAM,top1,bpca,Rlr,0.0
ANOVA,LFQ,Impseq,Rlr,0.0
SAM,top3,SeqKNN,max,0.0
DEP,top3,zero,lossf,0.0
DEP,top3,QRILC,vsn,0.0
ttest,top3,MinDet,sum,0.0
SAM,LFQ,SeqKNN,div.mean,0.0
SAM,top1,Impseq,lossf,0.0
ttest,top3,missForest,quantiles,0.0
ttest,dlfq,MLE,div.mean,0.0
SAM,LFQ,MinProb,div.mean,0.0
limma,top3,mice,div.mean,0.0
SAM,top3,knn,lossf,0.0
ANOVA,LFQ,SeqKNN,lossf,0.0
SAM,top3,No_MVI,center.median,0.0
DEP,top3,missForest,div.median,0.0
SAM,dlfq,knn,quantiles.robust,0.0
ANOVA,top3,MinProb,No_norm,0.0
ANOVA,top3,QRILC,No_norm,0.0
limma,top1,min,div.median,0.0
limma,top1,min,div.mean,0.0
ttest,dlfq,missForest,div.median,0.0
DEP,top1,mice,Rlr,0.0
ROTS,top3,Impseqrob,max,0.0
ANOVA,LFQ,Impseq,quantiles,0.0
ttest,top3,bpca,sum,0.0
ANOVA,LFQ,MinProb,lossf,0.0
ANOVA,dlfq,nbavg,quantiles.robust,0.0
ANOVA,LFQ,MinDet,Rlr,0.0
ANOVA,top3,Impseqrob,No_norm,0.0
limma,top1,MinDet,sum,0.0
ANOVA,top3,knn,No_norm,0.0
ttest,dlfq,nbavg,MBQN,0.0
ANOVA,top3,SeqKNN,quantiles,0.0
ANOVA,LFQ,bpca,Rlr,0.0
DEP,top3,missForest,div.mean,0.0
ANOVA,dlfq,MinDet,center.median,0.0
ttest,top1,bpca,Rlr,0.0
proDA,top3,MLE,lossf,0.0
ANOVA,dlfq,MLE,lossf,0.0
ttest,dlfq,bpca,div.median,0.0
ttest,LFQ,mice,vsn,0.0
SAM,LFQ,QRILC,div.median,0.0
ttest,LFQ,mice,quantiles.robust,0.0
ttest,top3,min,quantiles.robust,0.0
ANOVA,dlfq,knn,Rlr,0.0
ttest,top3,Impseq,max,0.0
proDA,top3,MLE,Rlr,0.0
ANOVA,LFQ,knn,lossf,0.0
SAM,top3,MinProb,MBQN,0.0
SAM,LFQ,SeqKNN,div.median,0.0
ttest,dlfq,Impseq,div.median,0.0
DEP,top3,zero,Rlr,0.0
ROTS,top1,nbavg,div.mean,0.0
ANOVA,LFQ,missForest,lossf,0.0
ANOVA,LFQ,bpca,quantiles,0.0
DEP,top1,bpca,vsn,0.0
MSstats,top3,TRUE,quantile,0.0
limma,top3,MLE,lossf,0.0
ttest,dlfq,knn,TIC,0.0
SAM,LFQ,Impseqrob,div.mean,0.0
ROTS,top3,mice,sum,0.0
ttest,top3,bpca,quantiles.robust,0.0
ANOVA,dlfq,MinDet,center.mean,0.0
SAM,top3,bpca,quantiles.robust,0.0
limma,top1,MinDet,div.median,0.0
ttest,LFQ,MinDet,MBQN,0.0
limma,top1,MinDet,div.mean,0.0
ANOVA,LFQ,Impseq,quantiles.robust,0.0
ttest,top3,min,sum,0.0
ROTS,top1,nbavg,div.median,0.0
limma,top1,MinProb,sum,0.0
ANOVA,LFQ,MinProb,quantiles,0.0
ANOVA,LFQ,Impseqrob,lossf,0.0
ANOVA,dlfq,nbavg,Rlr,0.0
proDA,top1,mice,Rlr,0.0
DEP,top1,missForest,max,0.0
ttest,dlfq,min,quantiles.robust,0.0
ttest,dlfq,MinDet,quantiles.robust,0.0
SAM,LFQ,mice,div.mean,0.0
ANOVA,LFQ,QRILC,lossf,0.0
ANOVA,LFQ,mice,quantiles,0.0
ttest,dlfq,MinProb,quantiles.robust,0.0
ANOVA,dlfq,knn,lossf,0.0
ANOVA,LFQ,MinProb,Rlr,0.0
ANOVA,LFQ,MLE,quantiles.robust,0.0
limma,top3,MLE,Rlr,0.0
SAM,top3,zero,MBQN,0.0
ANOVA,LFQ,MinDet,center.mean,0.0
ttest,top3,SeqKNN,quantiles,0.0
ANOVA,LFQ,SeqKNN,Rlr,0.0
ANOVA,LFQ,QRILC,quantiles,0.0
SAM,top1,nbavg,center.median,0.0
ROTS,top3,No_MVI,TIC,0.0
ttest,top3,MinProb,sum,0.0
ANOVA,top3,nbavg,TIC,0.0
DEP,top3,SeqKNN,div.median,0.0
ttest,dlfq,nbavg,TIC,0.0
ROTS,top3,MLE,max,0.0
ANOVA,dlfq,Impseq,center.mean,0.0
ROTS,top3,MinDet,max,0.0
ttest,LFQ,zero,TIC,0.0
ANOVA,dlfq,Impseq,Rlr,0.0
ANOVA,LFQ,zero,No_norm,0.0
ANOVA,top1,Impseq,quantiles,0.0
limma,top1,knn,max,0.0
ANOVA,LFQ,QRILC,Rlr,0.0
SAM,top3,nbavg,sum,0.0
limma,top1,bpca,div.mean,0.0
ANOVA,LFQ,mice,Rlr,0.0
ANOVA,dlfq,nbavg,lossf,0.0
ROTS,top1,MinDet,div.median,0.0
ANOVA,LFQ,missForest,quantiles,0.0
ANOVA,dlfq,Impseqrob,center.mean,0.0
MSstats,top3,FALSE,quantile,0.0
ANOVA,top3,min,TIC,0.0
ANOVA,top3,QRILC,MBQN,0.0
limma,top3,mice,div.median,0.0
ROTS,top3,SeqKNN,div.mean,0.0
proDA,top1,zero,No_norm,0.0
ttest,dlfq,No_MVI,TIC,0.0
ANOVA,dlfq,MinDet,Rlr,0.0
limma,top3,No_MVI,TIC,0.0
ANOVA,LFQ,knn,quantiles,0.0
ANOVA,LFQ,knn,Rlr,0.0
ttest,top3,SeqKNN,center.mean,0.0
SAM,top3,mice,lossf,0.0
ANOVA,dlfq,nbavg,TIC,0.0
ANOVA,top1,SeqKNN,No_norm,0.0
ROTS,top1,knn,MBQN,0.0
SAM,top3,QRILC,MBQN,0.0
ROTS,top3,mice,div.mean,0.0
limma,top1,MinProb,div.median,0.0
ANOVA,dlfq,Impseq,lossf,0.0
ANOVA,dlfq,bpca,Rlr,0.0
ttest,LFQ,nbavg,MBQN,0.0
ANOVA,top1,bpca,quantiles,0.0
ttest,top3,QRILC,sum,0.0
DEP,top3,missForest,vsn,0.0
ANOVA,top1,min,MBQN,0.0
limma,top1,MinProb,div.mean,0.0
ANOVA,LFQ,Impseqrob,Rlr,0.0
ttest,LFQ,QRILC,quantiles.robust,0.0
ANOVA,LFQ,Impseqrob,TIC,0.0
DEP,top1,zero,center.mean,0.0
ANOVA,top1,knn,quantiles,0.0
DEP,top3,MLE,Rlr,0.0
ANOVA,dlfq,bpca,center.mean,0.0
ANOVA,dlfq,bpca,lossf,0.0
ttest,LFQ,MLE,TIC,0.0
ANOVA,top3,missForest,quantiles,0.0
SAM,LFQ,Impseqrob,div.median,0.0
ROTS,top3,mice,div.median,0.0
DEP,top1,zero,quantiles,0.0
ANOVA,dlfq,MinProb,Rlr,0.0
DEP,top1,min,max,0.0
ROTS,top3,SeqKNN,div.median,0.0
limma,top1,QRILC,sum,0.0
ANOVA,dlfq,nbavg,MBQN,0.0
ttest,dlfq,missForest,MBQN,0.0
ANOVA,dlfq,MinProb,center.mean,0.0
ANOVA,dlfq,Impseq,center.median,0.0
SAM,top1,bpca,lossf,0.0
ANOVA,LFQ,missForest,Rlr,0.0
ANOVA,dlfq,mice,TIC,0.0
SAM,top3,bpca,MBQN,0.0
ROTS,top1,SeqKNN,MBQN,0.0
ANOVA,LFQ,Impseqrob,quantiles,0.0
limma,top1,SeqKNN,MBQN,0.0
proDA,top1,No_MVI,quantiles,0.0
ANOVA,dlfq,SeqKNN,Rlr,0.0
DEP,top1,zero,center.median,0.0
limma,top1,knn,TIC,0.0
SAM,LFQ,MLE,div.median,0.0
ttest,top3,MinDet,quantiles.robust,0.0
proDA,top1,No_MVI,center.mean,0.0
DEP,top3,MLE,lossf,0.0
ANOVA,LFQ,nbavg,MBQN,0.0
ANOVA,top1,MinDet,center.mean,0.0
ROTS,top3,MinProb,max,0.0
DEP,top3,knn,div.mean,0.0
ANOVA,dlfq,bpca,TIC,0.0
ANOVA,LFQ,MinDet,center.median,0.0
proDA,top1,No_MVI,center.median,0.0
ANOVA,dlfq,MinDet,lossf,0.0
ROTS,top1,No_MVI,No_norm,0.0
ANOVA,dlfq,Impseqrob,center.median,0.0
ANOVA,dlfq,missForest,lossf,0.0
ANOVA,LFQ,SeqKNN,quantiles,0.0
limma,top1,min,sum,0.0
ANOVA,LFQ,Impseq,TIC,0.0
ANOVA,dlfq,missForest,Rlr,0.0
ROTS,top1,MinDet,div.mean,0.0
limma,top1,bpca,div.median,0.0
SAM,top3,Impseq,MBQN,0.0
ANOVA,LFQ,Impseqrob,quantiles.robust,0.0
ANOVA,LFQ,MinProb,center.mean,0.0
ANOVA,dlfq,MinProb,lossf,0.0
ANOVA,dlfq,MinProb,center.median,0.0
ttest,top1,SeqKNN,center.mean,0.0
DEP,top3,No_MVI,TIC,0.0
ANOVA,dlfq,missForest,center.mean,0.0
ANOVA,LFQ,QRILC,center.mean,0.0
ANOVA,dlfq,mice,Rlr,0.0
ANOVA,dlfq,SeqKNN,lossf,0.0
SAM,top3,MinProb,quantiles.robust,0.0
ANOVA,top3,SeqKNN,Rlr,0.0
SAM,top3,MinDet,sum,0.0
ANOVA,dlfq,QRILC,center.mean,0.0
ANOVA,dlfq,Impseqrob,Rlr,0.0
ANOVA,top3,bpca,Rlr,0.0
ANOVA,top3,bpca,lossf,0.0
DEP,top1,MinDet,div.mean,0.0
SAM,LFQ,QRILC,div.mean,0.0
proDA,top1,MinDet,div.mean,0.0
ttest,top3,QRILC,quantiles,0.0
ANOVA,dlfq,bpca,center.median,0.0
ROTS,top1,SeqKNN,TIC,0.0
ANOVA,top3,bpca,quantiles.robust,0.0
ROTS,top1,QRILC,div.mean,0.0
ANOVA,top3,SeqKNN,lossf,0.0
DEP,top3,mice,quantiles.robust,0.0
proDA,LFQ,nbavg,Rlr,0.0
DEP,top3,zero,MBQN,0.0
ANOVA,dlfq,QRILC,Rlr,0.0
ttest,dlfq,SeqKNN,div.median,0.0
ANOVA,top1,nbavg,TIC,0.0
limma,top1,missForest,MBQN,0.0
proDA,top1,MinDet,div.median,0.0
ANOVA,dlfq,Impseqrob,lossf,0.0
ttest,top3,QRILC,center.mean,0.0
ANOVA,dlfq,Impseq,TIC,0.0
ANOVA,LFQ,Impseq,center.mean,0.0
DEP,top3,Impseqrob,TIC,0.0
ttest,dlfq,mice,TIC,0.0
