DEA,expression_type,MVI,Normalization,label
limma,ratio,QRILC,quantiles,3.0
ttest,abd,nbavg,sum,3.0
limma,ratio,zero,quantiles,3.0
ttest,abd,MinProb,sum,3.0
limma,ratio,mice,quantiles,3.0
limma,ratio,MinDet,quantiles,3.0
ttest,phi,QRILC,sum,3.0
ttest,phi,nbavg,max,3.0
limma,abd,missForest,div.mean,3.0
limma,ratio,No_MVI,quantiles,3.0
ttest,phi,min,sum,3.0
DEP,abd,SeqKNN,div.median,3.0
ttest,phi,MinProb,sum,3.0
ttest,phi,MinDet,sum,3.0
limma,abd,bpca,div.mean,3.0
DEP,abd,Impseq,div.median,3.0
limma,ratio,min,quantiles,3.0
ttest,phi,nbavg,sum,3.0
DEP,abd,Impseqrob,div.median,3.0
limma,abd,No_MVI,div.mean,3.0
limma,ratio,nbavg,quantiles,3.0
ttest,phi,mice,sum,3.0
ROTS,phi,nbavg,vsn,3.0
DEP,abd,GMS,div.median,3.0
limma,ratio,min,quantiles.robust,3.0
proDA,abd,nbavg,div.mean,3.0
limma,ratio,QRILC,quantiles.robust,3.0
limma,abd,Impseq,div.mean,3.0
limma,abd,SeqKNN,div.mean,3.0
limma,abd,GMS,div.mean,3.0
limma,ratio,MinProb,quantiles.robust,3.0
DEP,ratio,mice,quantiles.robust,3.0
limma,phi,nbavg,div.median,3.0
limma,abd,Impseqrob,div.mean,3.0
limma,phi,min,div.median,3.0
DEP,ratio,zero,quantiles.robust,3.0
DEP,ratio,MLE,quantiles,3.0
proDA,abd,min,div.mean,3.0
DEP,abd,mice,div.median,3.0
DEP,ratio,missForest,quantiles,3.0
limma,abd,knn,div.mean,3.0
limma,abd,mice,div.mean,3.0
DEP,ratio,knn,quantiles,3.0
DEP,ratio,Impseqrob,quantiles,3.0
DEP,ratio,No_MVI,quantiles.robust,3.0
ROTS,phi,No_MVI,sum,3.0
DEP,ratio,Impseq,quantiles,3.0
DEP,abd,knn,div.median,3.0
DEP,ratio,SeqKNN,quantiles,3.0
DEP,ratio,bpca,quantiles,3.0
DEP,ratio,mice,quantiles,3.0
DEP,ratio,GMS,quantiles,3.0
DEP,ratio,MinDet,quantiles.robust,3.0
limma,ratio,No_MVI,quantiles.robust,3.0
ROTS,phi,GMS,sum,3.0
DEP,ratio,zero,quantiles,3.0
limma,ratio,min,sum,3.0
DEP,ratio,No_MVI,quantiles,3.0
DEP,ratio,MinProb,quantiles,3.0
DEP,ratio,QRILC,quantiles,3.0
limma,ratio,nbavg,sum,3.0
DEP,ratio,MinDet,quantiles,3.0
DEP,abd,MLE,div.median,3.0
DEP,ratio,QRILC,quantiles.robust,3.0
limma,ratio,nbavg,quantiles.robust,3.0
DEP,ratio,min,quantiles,3.0
DEP,ratio,nbavg,quantiles,3.0
DEP,ratio,zero,vsn,3.0
DEP,abd,MinProb,div.median,3.0
limma,ratio,GMS,sum,3.0
limma,ratio,MLE,sum,3.0
limma,abd,MinProb,div.mean,3.0
limma,ratio,No_MVI,sum,3.0
limma,ratio,SeqKNN,sum,3.0
limma,ratio,missForest,sum,3.0
limma,ratio,zero,sum,3.0
limma,ratio,knn,sum,3.0
ttest,phi,SeqKNN,center.median,3.0
DEP,abd,MinDet,div.median,3.0
limma,abd,MLE,div.mean,3.0
ttest,phi,GMS,center.median,3.0
limma,ratio,bpca,sum,3.0
limma,ratio,QRILC,sum,3.0
ttest,phi,QRILC,center.median,3.0
limma,ratio,zero,quantiles.robust,3.0
DEP,ratio,min,quantiles.robust,3.0
limma,ratio,mice,sum,3.0
limma,abd,MinDet,div.mean,3.0
limma,ratio,MinProb,sum,3.0
ttest,phi,MinDet,center.median,3.0
ttest,phi,mice,center.median,3.0
DEP,ratio,MinProb,quantiles.robust,3.0
ttest,phi,MinProb,center.median,3.0
ttest,phi,missForest,center.median,3.0
DEP,phi,bpca,div.median,3.0
DEP,ratio,nbavg,quantiles.robust,3.0
ttest,phi,No_MVI,center.median,3.0
ttest,phi,nbavg,center.median,3.0
limma,ratio,MinDet,sum,3.0
ttest,phi,Impseq,center.median,3.0
DEP,phi,missForest,div.median,3.0
ttest,phi,min,center.median,3.0
ttest,phi,Impseqrob,center.median,3.0
ttest,phi,zero,center.median,3.0
ttest,phi,bpca,center.median,3.0
ttest,phi,knn,center.median,3.0
DEP,ratio,min,sum,3.0
ttest,phi,MLE,center.median,3.0
DEP,phi,No_MVI,div.median,3.0
DEP,ratio,GMS,sum,3.0
ROTS,abd,No_MVI,vsn,3.0
limma,abd,zero,div.mean,3.0
ANOVA,ratio,nbavg,TIC,3.0
ROTS,abd,knn,div.mean,3.0
DEP,ratio,MLE,sum,3.0
ROTS,abd,missForest,vsn,3.0
limma,abd,min,div.mean,3.0
limma,ratio,MLE,quantiles.robust,3.0
DEP,ratio,No_MVI,sum,3.0
ROTS,abd,bpca,vsn,3.0
DEP,phi,Impseq,div.median,3.0
ROTS,abd,knn,div.median,3.0
DEP,ratio,zero,sum,3.0
ROTS,abd,GMS,vsn,3.0
DEP,abd,min,div.mean,3.0
DEP,ratio,missForest,sum,3.0
DEP,phi,Impseqrob,div.median,3.0
DEP,ratio,nbavg,sum,3.0
DEP,ratio,SeqKNN,sum,3.0
ANOVA,ratio,SeqKNN,TIC,3.0
ROTS,abd,zero,div.median,3.0
ANOVA,ratio,knn,TIC,3.0
DEP,ratio,knn,sum,3.0
DEP,ratio,bpca,sum,3.0
ROTS,phi,bpca,sum,3.0
ANOVA,ratio,MinProb,TIC,3.0
ANOVA,ratio,mice,TIC,3.0
ANOVA,ratio,GMS,TIC,3.0
DEP,ratio,MLE,quantiles.robust,3.0
ANOVA,ratio,min,TIC,3.0
ROTS,phi,missForest,max,3.0
DEP,phi,GMS,div.median,3.0
DEP,ratio,mice,sum,3.0
DEP,phi,SeqKNN,div.median,3.0
ANOVA,ratio,QRILC,TIC,3.0
ROTS,abd,Impseqrob,vsn,3.0
ANOVA,ratio,MinDet,TIC,3.0
ANOVA,ratio,missForest,TIC,3.0
ROTS,abd,Impseq,vsn,3.0
DEP,ratio,MinProb,sum,3.0
ROTS,abd,SeqKNN,vsn,3.0
DEP,ratio,QRILC,sum,3.0
DEP,ratio,MinDet,sum,3.0
DEP,abd,knn,quantiles.robust,3.0
ANOVA,ratio,zero,TIC,3.0
ROTS,phi,No_MVI,max,3.0
ANOVA,ratio,bpca,TIC,3.0
ANOVA,ratio,Impseqrob,TIC,3.0
ROTS,abd,MLE,vsn,3.0
ANOVA,ratio,Impseq,TIC,3.0
ANOVA,ratio,No_MVI,TIC,3.0
ROTS,phi,knn,max,3.0
DEP,phi,MinProb,div.median,3.0
DEP,phi,QRILC,div.median,3.0
ANOVA,ratio,MLE,TIC,3.0
ROTS,phi,SeqKNN,max,3.0
ROTS,phi,missForest,sum,3.0
DEP,phi,MLE,div.median,3.0
DEP,phi,MinDet,div.median,3.0
limma,abd,QRILC,div.median,3.0
ROTS,phi,knn,sum,3.0
ROTS,phi,bpca,max,3.0
SAM,phi,QRILC,Rlr,3.0
ROTS,phi,QRILC,sum,3.0
DEP,phi,knn,div.median,3.0
SAM,phi,mice,Rlr,3.0
DEP,abd,missForest,div.mean,3.0
SAM,phi,MinProb,Rlr,3.0
ttest,ratio,SeqKNN,quantiles.robust,3.0
ROTS,phi,mice,max,3.0
ttest,ratio,bpca,quantiles.robust,3.0
ttest,ratio,Impseq,quantiles.robust,3.0
SAM,phi,No_MVI,Rlr,3.0
ttest,ratio,knn,quantiles.robust,3.0
ttest,ratio,missForest,quantiles.robust,3.0
ROTS,phi,GMS,max,3.0
DEP,abd,bpca,div.mean,3.0
ROTS,phi,SeqKNN,sum,3.0
limma,phi,bpca,div.mean,3.0
DEP,abd,No_MVI,div.mean,3.0
ROTS,phi,min,sum,3.0
ttest,ratio,GMS,quantiles.robust,3.0
ROTS,phi,MinProb,sum,3.0
ttest,ratio,Impseqrob,quantiles.robust,3.0
ROTS,phi,MinDet,sum,3.0
limma,phi,missForest,div.mean,3.0
ROTS,phi,mice,sum,3.0
ROTS,phi,MinDet,max,3.0
ttest,ratio,mice,quantiles.robust,3.0
ROTS,phi,zero,sum,3.0
limma,phi,No_MVI,div.mean,3.0
ROTS,phi,QRILC,max,3.0
ROTS,phi,Impseq,max,3.0
limma,phi,mice,div.median,3.0
SAM,ratio,mice,vsn,3.0
ROTS,phi,nbavg,sum,3.0
limma,abd,nbavg,div.median,3.0
limma,phi,Impseq,div.mean,3.0
DEP,abd,GMS,div.mean,3.0
DEP,abd,SeqKNN,div.mean,3.0
DEP,abd,Impseq,div.mean,3.0
DEP,phi,nbavg,div.median,3.0
SAM,ratio,nbavg,vsn,3.0
limma,phi,Impseqrob,div.mean,3.0
DEP,abd,Impseqrob,div.mean,3.0
ttest,ratio,MinDet,quantiles.robust,3.0
ROTS,abd,MinProb,vsn,3.0
ROTS,phi,MinProb,max,3.0
ROTS,phi,Impseqrob,max,3.0
limma,abd,min,div.median,3.0
ROTS,abd,mice,vsn,3.0
DEP,phi,zero,vsn,3.0
limma,phi,GMS,div.mean,3.0
SAM,phi,No_MVI,max,3.0
SAM,phi,nbavg,Rlr,3.0
limma,phi,SeqKNN,div.mean,3.0
DEP,abd,mice,div.mean,3.0
ttest,ratio,missForest,quantiles,3.0
ROTS,abd,QRILC,vsn,3.0
ROTS,abd,MinDet,vsn,3.0
ttest,ratio,knn,quantiles,3.0
SAM,phi,MLE,max,3.0
ttest,abd,SeqKNN,center.median,3.0
ttest,abd,GMS,center.median,3.0
ttest,ratio,QRILC,quantiles.robust,3.0
ttest,ratio,mice,quantiles,3.0
ttest,ratio,SeqKNN,quantiles,3.0
ttest,ratio,MinProb,quantiles,3.0
ttest,ratio,bpca,quantiles,3.0
ttest,ratio,nbavg,quantiles,3.0
ttest,ratio,Impseq,quantiles,3.0
ttest,abd,MinProb,center.median,3.0
ttest,abd,MinDet,center.median,3.0
ttest,abd,QRILC,center.median,3.0
ttest,ratio,GMS,quantiles,3.0
ttest,ratio,MinDet,quantiles,3.0
ttest,ratio,Impseqrob,quantiles,3.0
ttest,ratio,QRILC,quantiles,3.0
DEP,abd,knn,div.mean,3.0
ttest,ratio,No_MVI,quantiles,3.0
ttest,abd,bpca,center.median,3.0
SAM,phi,bpca,max,3.0
ttest,ratio,min,quantiles,3.0
ttest,ratio,zero,quantiles,3.0
ttest,abd,No_MVI,center.median,3.0
ttest,abd,nbavg,center.median,3.0
ttest,ratio,MLE,quantiles,3.0
ttest,abd,missForest,center.median,3.0
ttest,abd,min,center.median,3.0
ttest,abd,MLE,center.median,3.0
ttest,abd,Impseqrob,center.median,3.0
ttest,abd,Impseq,center.median,3.0
ttest,abd,knn,center.median,3.0
ttest,abd,zero,center.median,3.0
ttest,abd,mice,center.median,3.0
ROTS,phi,MLE,vsn,3.0
SAM,phi,knn,max,3.0
SAM,phi,MinProb,max,3.0
SAM,ratio,No_MVI,vsn,3.0
SAM,ratio,QRILC,vsn,3.0
SAM,ratio,MinProb,vsn,3.0
SAM,phi,GMS,max,3.0
limma,phi,MinProb,div.mean,3.0
ROTS,phi,min,max,3.0
SAM,phi,Impseqrob,max,3.0
DEP,abd,MinProb,div.mean,3.0
limma,abd,Impseq,MBQN,3.0
limma,abd,Impseqrob,MBQN,3.0
limma,phi,zero,div.mean,3.0
limma,phi,QRILC,div.mean,3.0
limma,abd,bpca,MBQN,3.0
ROTS,abd,min,vsn,3.0
ttest,ratio,nbavg,quantiles.robust,3.0
proDA,ratio,bpca,quantiles.robust,3.0
proDA,ratio,Impseq,quantiles.robust,3.0
DEP,abd,MLE,div.mean,3.0
ttest,ratio,min,quantiles.robust,3.0
limma,ratio,GMS,MBQN,3.0
limma,ratio,missForest,MBQN,3.0
DEP,abd,QRILC,div.median,3.0
DEP,abd,MinDet,div.mean,3.0
SAM,phi,MinDet,max,3.0
limma,ratio,bpca,MBQN,3.0
limma,ratio,Impseq,MBQN,3.0
SAM,phi,missForest,max,3.0
ttest,ratio,MinProb,quantiles.robust,3.0
limma,ratio,SeqKNN,MBQN,3.0
proDA,ratio,SeqKNN,quantiles.robust,0.0
limma,phi,MinDet,div.mean,0.0
limma,ratio,MinProb,MBQN,0.0
limma,abd,GMS,MBQN,0.0
limma,ratio,Impseqrob,MBQN,0.0
limma,ratio,mice,MBQN,0.0
proDA,ratio,missForest,quantiles.robust,0.0
ROTS,abd,min,div.mean,0.0
proDA,ratio,knn,quantiles.robust,0.0
limma,abd,SeqKNN,MBQN,0.0
limma,abd,mice,MBQN,0.0
proDA,abd,missForest,div.median,0.0
limma,ratio,knn,MBQN,0.0
ttest,ratio,No_MVI,quantiles.robust,0.0
proDA,abd,bpca,div.median,0.0
limma,phi,knn,div.mean,0.0
limma,phi,MLE,div.mean,0.0
limma,abd,missForest,MBQN,0.0
proDA,ratio,Impseqrob,quantiles.robust,0.0
SAM,ratio,MinDet,vsn,0.0
SAM,phi,Impseq,max,0.0
proDA,abd,No_MVI,div.median,0.0
limma,abd,No_MVI,MBQN,0.0
limma,ratio,No_MVI,MBQN,0.0
SAM,ratio,SeqKNN,vsn,0.0
limma,ratio,zero,MBQN,0.0
DEP,phi,mice,div.median,0.0
SAM,ratio,bpca,vsn,0.0
SAM,phi,QRILC,max,0.0
SAM,phi,bpca,Rlr,0.0
SAM,phi,min,max,0.0
ROTS,abd,nbavg,vsn,0.0
ANOVA,phi,SeqKNN,No_norm,0.0
proDA,abd,Impseq,div.median,0.0
proDA,abd,SeqKNN,div.median,0.0
DEP,abd,nbavg,div.median,0.0
SAM,ratio,knn,vsn,0.0
SAM,ratio,Impseq,vsn,0.0
limma,ratio,QRILC,MBQN,0.0
SAM,ratio,missForest,vsn,0.0
proDA,abd,GMS,div.median,0.0
limma,abd,MLE,MBQN,0.0
SAM,phi,Impseq,Rlr,0.0
limma,ratio,MLE,MBQN,0.0
limma,abd,QRILC,MBQN,0.0
SAM,ratio,Impseqrob,vsn,0.0
SAM,ratio,zero,vsn,0.0
proDA,abd,Impseqrob,div.median,0.0
limma,abd,MinProb,MBQN,0.0
limma,ratio,MinDet,MBQN,0.0
ANOVA,phi,Impseqrob,No_norm,0.0
ANOVA,phi,missForest,No_norm,0.0
ANOVA,phi,MinDet,No_norm,0.0
ANOVA,phi,bpca,No_norm,0.0
SAM,phi,Impseqrob,Rlr,0.0
SAM,phi,missForest,Rlr,0.0
SAM,phi,min,Rlr,0.0
SAM,phi,SeqKNN,Rlr,0.0
limma,ratio,nbavg,MBQN,0.0
ANOVA,phi,knn,No_norm,0.0
limma,abd,knn,MBQN,0.0
SAM,phi,knn,Rlr,0.0
DEP,abd,min,div.median,0.0
ANOVA,phi,Impseq,No_norm,0.0
ANOVA,phi,QRILC,No_norm,0.0
limma,ratio,min,MBQN,0.0
limma,abd,MinDet,MBQN,0.0
SAM,ratio,min,vsn,0.0
ANOVA,phi,GMS,No_norm,0.0
ANOVA,phi,No_MVI,No_norm,0.0
SAM,phi,MLE,Rlr,0.0
SAM,phi,MinDet,Rlr,0.0
ROTS,phi,nbavg,max,0.0
SAM,phi,nbavg,max,0.0
SAM,phi,zero,Rlr,0.0
ANOVA,phi,min,No_norm,0.0
proDA,ratio,mice,quantiles.robust,0.0
proDA,abd,MLE,div.median,0.0
ANOVA,phi,mice,No_norm,0.0
SAM,abd,MinProb,Rlr,0.0
ANOVA,phi,zero,No_norm,0.0
limma,abd,nbavg,MBQN,0.0
SAM,ratio,GMS,vsn,0.0
SAM,abd,No_MVI,Rlr,0.0
limma,phi,nbavg,div.mean,0.0
ANOVA,phi,nbavg,No_norm,0.0
ANOVA,phi,MinProb,No_norm,0.0
SAM,phi,SeqKNN,max,0.0
proDA,abd,mice,div.median,0.0
ROTS,abd,MLE,div.median,0.0
ttest,ratio,MLE,quantiles.robust,0.0
limma,abd,min,MBQN,0.0
ttest,ratio,zero,quantiles.robust,0.0
ANOVA,phi,MLE,No_norm,0.0
SAM,phi,mice,max,0.0
proDA,ratio,knn,quantiles,0.0
proDA,ratio,MinProb,quantiles,0.0
SAM,abd,mice,Rlr,0.0
proDA,ratio,SeqKNN,quantiles,0.0
SAM,abd,nbavg,Rlr,0.0
proDA,ratio,QRILC,quantiles,0.0
proDA,ratio,GMS,quantiles,0.0
proDA,ratio,missForest,quantiles,0.0
proDA,ratio,zero,quantiles.robust,0.0
limma,phi,Impseqrob,MBQN,0.0
proDA,ratio,MLE,quantiles,0.0
proDA,ratio,Impseqrob,quantiles,0.0
proDA,abd,knn,div.median,0.0
limma,phi,Impseq,MBQN,0.0
proDA,ratio,bpca,quantiles,0.0
SAM,abd,QRILC,Rlr,0.0
proDA,ratio,MinDet,quantiles,0.0
proDA,ratio,QRILC,quantiles.robust,0.0
limma,phi,bpca,MBQN,0.0
proDA,ratio,Impseq,quantiles,0.0
limma,phi,min,div.mean,0.0
proDA,ratio,min,quantiles,0.0
limma,abd,zero,MBQN,0.0
SAM,phi,GMS,Rlr,0.0
proDA,ratio,nbavg,quantiles,0.0
proDA,ratio,mice,quantiles,0.0
limma,phi,SeqKNN,MBQN,0.0
limma,phi,missForest,MBQN,0.0
limma,abd,QRILC,div.mean,0.0
limma,phi,MinProb,MBQN,0.0
limma,phi,GMS,MBQN,0.0
proDA,ratio,zero,quantiles,0.0
limma,phi,No_MVI,MBQN,0.0
limma,phi,QRILC,MBQN,0.0
limma,phi,mice,MBQN,0.0
proDA,ratio,No_MVI,quantiles,0.0
proDA,abd,Impseq,MBQN,0.0
DEP,phi,bpca,div.mean,0.0
proDA,abd,zero,div.median,0.0
limma,phi,MLE,MBQN,0.0
proDA,abd,bpca,MBQN,0.0
DEP,phi,missForest,div.mean,0.0
proDA,abd,SeqKNN,MBQN,0.0
proDA,abd,Impseqrob,MBQN,0.0
limma,abd,nbavg,div.mean,0.0
DEP,abd,nbavg,div.mean,0.0
proDA,abd,MinProb,div.median,0.0
proDA,abd,GMS,MBQN,0.0
limma,phi,knn,MBQN,0.0
proDA,abd,MLE,MBQN,0.0
DEP,phi,No_MVI,div.mean,0.0
SAM,phi,zero,max,0.0
DEP,abd,Impseq,MBQN,0.0
DEP,abd,bpca,MBQN,0.0
proDA,ratio,No_MVI,quantiles.robust,0.0
proDA,abd,missForest,MBQN,0.0
proDA,abd,No_MVI,MBQN,0.0
DEP,abd,Impseqrob,MBQN,0.0
limma,phi,MinDet,MBQN,0.0
proDA,abd,mice,MBQN,0.0
DEP,ratio,Impseq,MBQN,0.0
DEP,ratio,GMS,MBQN,0.0
DEP,ratio,bpca,MBQN,0.0
proDA,abd,zero,MBQN,0.0
DEP,phi,Impseq,div.mean,0.0
proDA,abd,MinProb,MBQN,0.0
proDA,ratio,min,quantiles.robust,0.0
DEP,ratio,missForest,MBQN,0.0
proDA,abd,QRILC,MBQN,0.0
DEP,phi,Impseq,MBQN,0.0
DEP,phi,Impseqrob,MBQN,0.0
DEP,phi,bpca,MBQN,0.0
proDA,phi,Impseqrob,MBQN,0.0
proDA,phi,Impseq,MBQN,0.0
proDA,phi,bpca,MBQN,0.0
DEP,phi,Impseqrob,div.mean,0.0
DEP,ratio,SeqKNN,MBQN,0.0
proDA,abd,knn,MBQN,0.0
proDA,abd,MinDet,MBQN,0.0
DEP,phi,missForest,MBQN,0.0
DEP,ratio,knn,MBQN,0.0
DEP,ratio,Impseqrob,MBQN,0.0
proDA,ratio,MinProb,quantiles.robust,0.0
DEP,ratio,mice,MBQN,0.0
DEP,abd,SeqKNN,MBQN,0.0
DEP,phi,MLE,MBQN,0.0
proDA,abd,MinDet,div.median,0.0
proDA,ratio,nbavg,quantiles.robust,0.0
DEP,abd,GMS,MBQN,0.0
proDA,phi,missForest,MBQN,0.0
proDA,phi,zero,MBQN,0.0
limma,phi,nbavg,MBQN,0.0
SAM,ratio,mice,sum,0.0
DEP,abd,mice,MBQN,0.0
proDA,phi,SeqKNN,MBQN,0.0
DEP,phi,MinProb,MBQN,0.0
DEP,phi,SeqKNN,MBQN,0.0
DEP,phi,GMS,div.mean,0.0
DEP,phi,zero,MBQN,0.0
proDA,phi,GMS,MBQN,0.0
DEP,phi,mice,MBQN,0.0
DEP,phi,No_MVI,MBQN,0.0
proDA,abd,nbavg,MBQN,0.0
DEP,phi,SeqKNN,div.mean,0.0
limma,phi,min,MBQN,0.0
DEP,ratio,MinProb,MBQN,0.0
proDA,abd,min,MBQN,0.0
DEP,abd,MLE,MBQN,0.0
proDA,phi,MinProb,MBQN,0.0
DEP,ratio,MLE,MBQN,0.0
proDA,phi,mice,MBQN,0.0
proDA,phi,QRILC,MBQN,0.0
proDA,phi,No_MVI,MBQN,0.0
DEP,abd,zero,MBQN,0.0
DEP,phi,GMS,MBQN,0.0
proDA,phi,MLE,MBQN,0.0
DEP,phi,QRILC,MBQN,0.0
proDA,phi,knn,MBQN,0.0
SAM,ratio,No_MVI,sum,0.0
limma,phi,zero,MBQN,0.0
ttest,abd,SeqKNN,quantiles,0.0
DEP,abd,missForest,MBQN,0.0
DEP,phi,mice,div.mean,0.0
DEP,ratio,zero,MBQN,0.0
ttest,abd,GMS,quantiles,0.0
SAM,phi,MLE,sum,0.0
DEP,ratio,No_MVI,MBQN,0.0
ROTS,phi,MLE,div.median,0.0
DEP,abd,No_MVI,MBQN,0.0
proDA,ratio,MLE,quantiles.robust,0.0
proDA,abd,QRILC,div.median,0.0
DEP,phi,knn,MBQN,0.0
proDA,phi,MinDet,MBQN,0.0
ttest,phi,SeqKNN,center.mean,0.0
ttest,phi,GMS,center.mean,0.0
ttest,phi,QRILC,center.mean,0.0
ttest,abd,knn,quantiles,0.0
ROTS,abd,MLE,div.mean,0.0
ttest,abd,MinProb,quantiles,0.0
ttest,abd,QRILC,quantiles,0.0
ttest,abd,mice,quantiles,0.0
ttest,phi,MinDet,center.mean,0.0
ttest,abd,nbavg,quantiles,0.0
ttest,abd,bpca,quantiles,0.0
ttest,abd,MinDet,quantiles,0.0
ttest,phi,MinProb,quantiles,0.0
ttest,phi,MinProb,center.mean,0.0
ttest,phi,SeqKNN,quantiles,0.0
ttest,abd,No_MVI,quantiles,0.0
ttest,abd,MLE,quantiles,0.0
ttest,abd,Impseq,quantiles,0.0
ROTS,phi,MinProb,vsn,0.0
SAM,ratio,MLE,vsn,0.0
ttest,abd,min,quantiles,0.0
ttest,abd,Impseqrob,quantiles,0.0
ttest,abd,zero,quantiles,0.0
ttest,phi,knn,center.mean,0.0
SAM,ratio,MinProb,sum,0.0
ROTS,ratio,min,quantiles,0.0
ttest,phi,missForest,center.mean,0.0
ttest,phi,nbavg,center.mean,0.0
ttest,phi,No_MVI,center.mean,0.0
ttest,abd,missForest,quantiles,0.0
DEP,abd,knn,MBQN,0.0
ttest,phi,min,center.mean,0.0
ttest,phi,QRILC,quantiles,0.0
ttest,phi,knn,quantiles,0.0
ttest,phi,Impseqrob,quantiles,0.0
ttest,phi,Impseq,center.mean,0.0
ttest,phi,Impseqrob,center.mean,0.0
ttest,phi,nbavg,quantiles,0.0
ttest,phi,MinDet,quantiles,0.0
ttest,phi,bpca,center.mean,0.0
ttest,phi,bpca,quantiles,0.0
DEP,phi,MinDet,MBQN,0.0
ttest,phi,Impseq,quantiles,0.0
ttest,phi,zero,center.mean,0.0
ttest,phi,mice,center.mean,0.0
SAM,ratio,nbavg,sum,0.0
ttest,phi,No_MVI,quantiles,0.0
ttest,phi,min,quantiles,0.0
SAM,phi,No_MVI,sum,0.0
ROTS,ratio,nbavg,quantiles,0.0
ttest,phi,MLE,center.mean,0.0
proDA,phi,nbavg,MBQN,0.0
DEP,abd,MinProb,MBQN,0.0
ttest,phi,missForest,quantiles,0.0
ROTS,phi,MinDet,vsn,0.0
proDA,phi,min,MBQN,0.0
DEP,phi,MinProb,div.mean,0.0
ttest,phi,zero,quantiles,0.0
ttest,phi,MLE,quantiles,0.0
DEP,ratio,QRILC,MBQN,0.0
ttest,phi,mice,quantiles,0.0
DEP,abd,QRILC,MBQN,0.0
ROTS,phi,No_MVI,vsn,0.0
SAM,abd,GMS,Rlr,0.0
DEP,phi,min,MBQN,0.0
SAM,abd,Impseq,Rlr,0.0
DEP,phi,nbavg,MBQN,0.0
DEP,ratio,MinDet,MBQN,0.0
SAM,phi,GMS,sum,0.0
ROTS,phi,QRILC,vsn,0.0
proDA,phi,bpca,div.median,0.0
DEP,phi,QRILC,div.mean,0.0
SAM,abd,bpca,Rlr,0.0
SAM,abd,SeqKNN,Rlr,0.0
ROTS,ratio,MinProb,quantiles,0.0
SAM,abd,missForest,Rlr,0.0
ROTS,ratio,QRILC,quantiles,0.0
ROTS,ratio,MLE,quantiles,0.0
ROTS,ratio,min,quantiles.robust,0.0
proDA,phi,missForest,div.median,0.0
proDA,abd,nbavg,div.median,0.0
SAM,abd,Impseqrob,Rlr,0.0
SAM,abd,knn,Rlr,0.0
SAM,abd,MLE,Rlr,0.0
DEP,ratio,min,MBQN,0.0
SAM,abd,MinDet,Rlr,0.0
DEP,ratio,nbavg,MBQN,0.0
DEP,abd,MinDet,MBQN,0.0
ROTS,ratio,MinDet,quantiles,0.0
proDA,abd,min,div.median,0.0
DEP,phi,MinDet,div.mean,0.0
proDA,phi,No_MVI,div.median,0.0
SAM,abd,min,Rlr,0.0
DEP,abd,QRILC,div.mean,0.0
proDA,phi,Impseq,div.median,0.0
SAM,abd,zero,Rlr,0.0
proDA,phi,Impseqrob,div.median,0.0
DEP,abd,nbavg,MBQN,0.0
DEP,abd,min,MBQN,0.0
proDA,phi,GMS,div.median,0.0
DEP,phi,knn,div.mean,0.0
proDA,phi,SeqKNN,div.median,0.0
DEP,phi,MLE,div.mean,0.0
limma,phi,mice,div.mean,0.0
ROTS,ratio,No_MVI,quantiles,0.0
DEP,abd,zero,vsn,0.0
ROTS,ratio,knn,quantiles,0.0
ROTS,ratio,GMS,quantiles,0.0
proDA,phi,MLE,div.median,0.0
ROTS,ratio,zero,quantiles,0.0
ROTS,ratio,QRILC,quantiles.robust,0.0
ROTS,phi,missForest,vsn,0.0
ROTS,ratio,MinDet,quantiles.robust,0.0
proDA,phi,mice,div.median,0.0
ROTS,ratio,Impseqrob,quantiles,0.0
ROTS,ratio,missForest,quantiles,0.0
ROTS,ratio,mice,quantiles,0.0
ttest,abd,GMS,center.mean,0.0
ttest,abd,SeqKNN,center.mean,0.0
ROTS,ratio,SeqKNN,quantiles,0.0
SAM,phi,bpca,sum,0.0
ROTS,ratio,bpca,quantiles,0.0
ttest,phi,missForest,quantiles.robust,0.0
ttest,abd,MinDet,center.mean,0.0
proDA,abd,missForest,div.mean,0.0
ROTS,ratio,Impseq,quantiles,0.0
ttest,abd,QRILC,center.mean,0.0
proDA,phi,MinProb,div.median,0.0
proDA,abd,bpca,div.mean,0.0
ttest,abd,MinProb,center.mean,0.0
proDA,phi,zero,div.median,0.0
ttest,abd,nbavg,center.mean,0.0
ttest,phi,SeqKNN,quantiles.robust,0.0
ttest,abd,knn,center.mean,0.0
ttest,abd,min,center.mean,0.0
ttest,abd,Impseq,center.mean,0.0
proDA,phi,QRILC,div.median,0.0
ttest,abd,bpca,center.mean,0.0
proDA,abd,No_MVI,div.mean,0.0
ttest,abd,No_MVI,center.mean,0.0
ttest,abd,Impseqrob,center.mean,0.0
ttest,phi,knn,quantiles.robust,0.0
ttest,abd,MLE,center.mean,0.0
ttest,abd,missForest,center.mean,0.0
ROTS,ratio,mice,quantiles.robust,0.0
ROTS,phi,Impseqrob,vsn,0.0
ttest,abd,mice,center.mean,0.0
ttest,abd,zero,center.mean,0.0
ROTS,phi,bpca,vsn,0.0
ROTS,ratio,MinProb,quantiles.robust,0.0
proDA,phi,knn,div.median,0.0
DEP,phi,nbavg,div.mean,0.0
proDA,phi,MinDet,div.median,0.0
ttest,phi,bpca,quantiles.robust,0.0
proDA,abd,SeqKNN,div.mean,0.0
