"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|P54802|ANAG_HUMAN","sp|P54802|ANAG_HUMAN","-0.00984716291529253","0.87646524795002","0.898723274901206","conditionB-conditionA","HUMAN","0","0"
"sp|Q9HBU6|EKI1_HUMAN","sp|Q9HBU6|EKI1_HUMAN","-0.00882836084499061","0.876707340882468","0.898885511651469","conditionB-conditionA","HUMAN","0","0"
"sp|P23258|TBG1_HUMAN","sp|P23258|TBG1_HUMAN","0.00886140862379392","0.877958805154237","0.89995947725661","conditionB-conditionA","HUMAN","0","0"
"sp|P61077|UB2D3_HUMAN;sp|P62837|UB2D2_HUMAN","sp|P61077|UB2D3_HUMAN;sp|P62837|UB2D2_HUMAN","-0.0100750604591457","0.8787124170246","0.900779983792545","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NX01|TXN4B_HUMAN","sp|Q9NX01|TXN4B_HUMAN","-0.0105635959712203","0.878949140960562","0.900870797893884","conditionB-conditionA","HUMAN","0","0"
"sp|Q7Z3C6|ATG9A_HUMAN","sp|Q7Z3C6|ATG9A_HUMAN","-0.00829887248609928","0.87905261616556","0.900870797893884","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y547|IFT25_HUMAN","sp|Q9Y547|IFT25_HUMAN","-0.00886055669794139","0.879077020695041","0.900870797893884","conditionB-conditionA","HUMAN","0","0"
"sp|Q12119|FCY22_YEAST","sp|Q12119|FCY22_YEAST","-0.0194925937971133","0.879093615775088","0.900870797893884","conditionB-conditionA","YEAST","1","-1"
"sp|Q9UBI1|COMD3_HUMAN","sp|Q9UBI1|COMD3_HUMAN","-0.00877134223186538","0.879619777430691","0.901538928824542","conditionB-conditionA","HUMAN","0","0"
"sp|O60784|TOM1_HUMAN","sp|O60784|TOM1_HUMAN","0.0089613450051278","0.879980476376415","0.901852601741243","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NYZ2|MFRN1_HUMAN","sp|Q9NYZ2|MFRN1_HUMAN","0.0118454468752915","0.88093371729793","0.902571110436279","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y4H4|GPSM3_HUMAN","sp|Q9Y4H4|GPSM3_HUMAN","-0.0111355948025533","0.881252440452948","0.902793239550653","conditionB-conditionA","HUMAN","0","0"
"sp|Q9P032|NDUF4_HUMAN","sp|Q9P032|NDUF4_HUMAN","0.00912218152684297","0.881285630613042","0.902793239550653","conditionB-conditionA","HUMAN","0","0"
"sp|P43007|SATT_HUMAN","sp|P43007|SATT_HUMAN","0.00911322547808524","0.881760542756736","0.903258449706537","conditionB-conditionA","HUMAN","0","0"
"sp|P43121|MUC18_HUMAN","sp|P43121|MUC18_HUMAN","-0.00864117366707795","0.881979695431472","0.903470606091268","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UK73|FEM1B_HUMAN","sp|Q9UK73|FEM1B_HUMAN","-0.0102611738112675","0.882232038266302","0.90353095912586","conditionB-conditionA","HUMAN","0","0"
"sp|Q8WUX9|CHMP7_HUMAN","sp|Q8WUX9|CHMP7_HUMAN","-0.00843047145891163","0.883285825849278","0.904957005563986","conditionB-conditionA","HUMAN","0","0"
"sp|O75915|PRAF3_HUMAN","sp|O75915|PRAF3_HUMAN","0.00980544039224895","0.883524990238188","0.905017196034797","conditionB-conditionA","HUMAN","0","0"
"sp|P18440|ARY1_HUMAN","sp|P18440|ARY1_HUMAN","0.0104502707792147","0.88391399843811","0.905431374532214","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BXI6|TB10A_HUMAN","sp|Q9BXI6|TB10A_HUMAN","0.00938219388636163","0.884253221397891","0.905592637540453","conditionB-conditionA","HUMAN","0","0"
"sp|P43360|MAGA6_HUMAN","sp|P43360|MAGA6_HUMAN","0.0109459188833956","0.88438110113237","0.90565274547477","conditionB-conditionA","HUMAN","0","0"
"sp|P68036|UB2L3_HUMAN","sp|P68036|UB2L3_HUMAN","-0.0083538879200411","0.884593420538852","0.905763397371082","conditionB-conditionA","HUMAN","0","0"
"sp|Q8WU58|F222B_HUMAN","sp|Q8WU58|F222B_HUMAN","0.011716628494959","0.885092737212027","0.90612678192296","conditionB-conditionA","HUMAN","0","0"
"sp|Q53R41|FAKD1_HUMAN","sp|Q53R41|FAKD1_HUMAN","-0.00795544166236439","0.885456852791878","0.906490093004448","conditionB-conditionA","HUMAN","0","0"
"sp|P60604|UB2G2_HUMAN","sp|P60604|UB2G2_HUMAN","-0.00830981020171073","0.886727352596642","0.907661983220459","conditionB-conditionA","HUMAN","0","0"
"sp|Q7Z7A4|PXK_HUMAN","sp|Q7Z7A4|PXK_HUMAN","-0.0100474561931652","0.886967493166732","0.907772387305438","conditionB-conditionA","HUMAN","0","0"
"sp|Q9C0K1|S39A8_HUMAN","sp|Q9C0K1|S39A8_HUMAN","-0.00916825119325893","0.887549297149551","0.908135421930268","conditionB-conditionA","HUMAN","0","0"
"sp|Q15643|TRIPB_HUMAN","sp|Q15643|TRIPB_HUMAN","-0.00813428163468721","0.887737700117142","0.908255026775791","conditionB-conditionA","HUMAN","0","0"
"sp|O75607|NPM3_HUMAN","sp|O75607|NPM3_HUMAN","0.00811932534547921","0.887819211245607","0.908255026775791","conditionB-conditionA","HUMAN","0","0"
"sp|P27824|CALX_HUMAN","sp|P27824|CALX_HUMAN","-0.00746427384315318","0.888105232331121","0.908365326328551","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N0U8|VKORL_HUMAN","sp|Q8N0U8|VKORL_HUMAN","0.00919497379500456","0.888243361967981","0.908475603596323","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BQ69|MACD1_HUMAN","sp|Q9BQ69|MACD1_HUMAN","-0.0087056634415017","0.888835415853182","0.908939393939394","conditionB-conditionA","HUMAN","0","0"
"sp|Q7Z6G8|ANS1B_HUMAN","sp|Q7Z6G8|ANS1B_HUMAN","-0.011879772424388","0.890008297540023","0.91011008988991","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UPT6|JIP3_HUMAN","sp|Q9UPT6|JIP3_HUMAN","0.00902603578581385","0.890198164779383","0.910321147242981","conditionB-conditionA","HUMAN","0","0"
"sp|P49675|STAR_HUMAN","sp|P49675|STAR_HUMAN","-0.00865830826857028","0.890469055056619","0.910440226171244","conditionB-conditionA","HUMAN","0","0"
"sp|P11532|DMD_HUMAN","sp|P11532|DMD_HUMAN","-0.0080888494075122","0.890471983600156","0.910440226171244","conditionB-conditionA","HUMAN","0","0"
"sp|Q2M2I8|AAK1_HUMAN","sp|Q2M2I8|AAK1_HUMAN","0.00756395887742123","0.890569601718079","0.910499747602221","conditionB-conditionA","HUMAN","0","0"
"sp|Q92643|GPI8_HUMAN","sp|Q92643|GPI8_HUMAN","0.00939837910058294","0.891365677469738","0.911577672352882","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y3I1|FBX7_HUMAN","sp|Q9Y3I1|FBX7_HUMAN","0.00763782898994947","0.891420831706365","0.911577672352882","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UKT5|FBX4_HUMAN","sp|Q9UKT5|FBX4_HUMAN","-0.00804612724313181","0.891622901210465","0.911788453774728","conditionB-conditionA","HUMAN","0","0"
"sp|O43929|ORC4_HUMAN","sp|O43929|ORC4_HUMAN","0.00761813025585667","0.892049492385787","0.911999192653144","conditionB-conditionA","HUMAN","0","0"
"sp|P09493|TPM1_HUMAN","sp|P09493|TPM1_HUMAN","0.00893479004571951","0.892371144084342","0.912209889001009","conditionB-conditionA","HUMAN","0","0"
"sp|P52565|GDIR1_HUMAN","sp|P52565|GDIR1_HUMAN","-0.00714152974218152","0.892433619679813","0.912218746846938","conditionB-conditionA","HUMAN","0","0"
"sp|O43439|MTG8R_HUMAN","sp|O43439|MTG8R_HUMAN","0.00870317942714927","0.893130124951191","0.912883373688458","conditionB-conditionA","HUMAN","0","0"
"sp|Q96T21|SEBP2_HUMAN","sp|Q96T21|SEBP2_HUMAN","-0.00865780613411715","0.893321456462319","0.912960161371659","conditionB-conditionA","HUMAN","0","0"
"sp|Q15436|SC23A_HUMAN","sp|Q15436|SC23A_HUMAN","-0.00762563160676244","0.893495704802811","0.912960161371659","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H0H0|INT2_HUMAN","sp|Q9H0H0|INT2_HUMAN","0.00827855431687219","0.893505466614604","0.912960161371659","conditionB-conditionA","HUMAN","0","0"
"sp|O60237|MYPT2_HUMAN","sp|O60237|MYPT2_HUMAN","0.00917905088718918","0.893924248340492","0.913321903993546","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IZT6|ASPM_HUMAN","sp|Q8IZT6|ASPM_HUMAN","0.00739427131775194","0.895308473252636","0.914792780074619","conditionB-conditionA","HUMAN","0","0"
"sp|Q69YQ0|CYTSA_HUMAN","sp|Q69YQ0|CYTSA_HUMAN","-0.00858983838656613","0.895891253416634","0.915860052429925","conditionB-conditionA","HUMAN","0","0"
"sp|Q96DX4|RSPRY_HUMAN","sp|Q96DX4|RSPRY_HUMAN","0.00823601258715279","0.896532604451386","0.91642302651477","conditionB-conditionA","HUMAN","0","0"
"sp|Q9ULG1|INO80_HUMAN","sp|Q9ULG1|INO80_HUMAN","0.00857889761224406","0.897171026942601","0.917389112903226","conditionB-conditionA","HUMAN","0","0"
"sp|Q13164|MK07_HUMAN","sp|Q13164|MK07_HUMAN","0.00858652796956072","0.897489750097618","0.917699828646306","conditionB-conditionA","HUMAN","0","0"
"sp|Q9HD33|RM47_HUMAN","sp|Q9HD33|RM47_HUMAN","0.00788697683644024","0.897738676298321","0.917859302559968","conditionB-conditionA","HUMAN","0","0"
"sp|P51795|CLCN5_HUMAN","sp|P51795|CLCN5_HUMAN","-0.0190403833494042","0.898119386958219","0.918119520306359","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NYP9|MS18A_HUMAN","sp|Q9NYP9|MS18A_HUMAN","-0.00746870502353758","0.898235552518547","0.918178153970173","conditionB-conditionA","HUMAN","0","0"
"sp|Q96H22|CENPN_HUMAN","sp|Q96H22|CENPN_HUMAN","0.00846907668212005","0.899951679031628","0.920050377833753","conditionB-conditionA","HUMAN","0","0"
"sp|Q92526|TCPW_HUMAN","sp|Q92526|TCPW_HUMAN","-0.00727651222494785","0.900115189379149","0.920108805158171","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BX68|HINT2_HUMAN","sp|Q9BX68|HINT2_HUMAN","-0.00884013715072562","0.9003665560328","0.920116853027098","conditionB-conditionA","HUMAN","0","0"
"sp|O43299|AP5Z1_HUMAN","sp|O43299|AP5Z1_HUMAN","-0.00804888074156906","0.901113334634908","0.92098106365834","conditionB-conditionA","HUMAN","0","0"
"sp|O75976|CBPD_HUMAN","sp|O75976|CBPD_HUMAN","0.0078720032260069","0.901163119875049","0.920989022056602","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NXH8|TOR4A_HUMAN","sp|Q9NXH8|TOR4A_HUMAN","-0.00774111611287331","0.901675126903553","0.921458060618266","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H6S1|AZI2_HUMAN","sp|Q9H6S1|AZI2_HUMAN","-0.00854890363405758","0.901821554080437","0.921458060618266","conditionB-conditionA","HUMAN","0","0"
"sp|Q10570|CPSF1_HUMAN","sp|Q10570|CPSF1_HUMAN","-0.00693316311324921","0.902252049980476","0.921876573039364","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UQ13|SHOC2_HUMAN","sp|Q9UQ13|SHOC2_HUMAN","-0.00806837952400841","0.902364798906677","0.921876573039364","conditionB-conditionA","HUMAN","0","0"
"sp|Q13569|TDG_HUMAN","sp|Q13569|TDG_HUMAN","-0.0136504230347017","0.902630808278016","0.921985101671029","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NYW8|RBAK_HUMAN","sp|Q9NYW8|RBAK_HUMAN","-0.0130455848868216","0.902955388520109","0.922345244086563","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NXZ1|SAGE1_HUMAN","sp|Q9NXZ1|SAGE1_HUMAN","-0.00710458485544407","0.903235064427958","0.92265499194847","conditionB-conditionA","HUMAN","0","0"
"sp|Q15181|IPYR_HUMAN","sp|Q15181|IPYR_HUMAN","-0.00668349715936145","0.904382077313549","0.92364185110664","conditionB-conditionA","HUMAN","0","0"
"sp|Q14692|BMS1_HUMAN","sp|Q14692|BMS1_HUMAN","-0.00658716476849364","0.904465052713784","0.92364185110664","conditionB-conditionA","HUMAN","0","0"
"sp|P22392|NDKB_HUMAN","sp|P22392|NDKB_HUMAN","0.00632568741761119","0.90453289730574","0.92364185110664","conditionB-conditionA","HUMAN","0","0"
"sp|Q14376|GALE_HUMAN","sp|Q14376|GALE_HUMAN","-0.00693842787355159","0.904631003514252","0.92364185110664","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TBA6|GOGA5_HUMAN","sp|Q8TBA6|GOGA5_HUMAN","0.00696474765685551","0.904708609918001","0.923649532240217","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y3E7|CHMP3_HUMAN","sp|Q9Y3E7|CHMP3_HUMAN","-0.00715466857185731","0.904959976571652","0.923908670287668","conditionB-conditionA","HUMAN","0","0"
"sp|O14975|S27A2_HUMAN","sp|O14975|S27A2_HUMAN","0.00827572420212341","0.905175712612261","0.924024537409493","conditionB-conditionA","HUMAN","0","0"
"sp|Q96QE5|TEFM_HUMAN","sp|Q96QE5|TEFM_HUMAN","-0.0077970003690524","0.905203533775869","0.924024537409493","conditionB-conditionA","HUMAN","0","0"
"sp|Q7Z5L2|R3HCL_HUMAN","sp|Q7Z5L2|R3HCL_HUMAN","-0.00801802831401943","0.905683814916048","0.924434389140272","conditionB-conditionA","HUMAN","0","0"
"sp|Q66K89|E4F1_HUMAN","sp|Q66K89|E4F1_HUMAN","0.00713114655410152","0.906068430300664","0.924643072591997","conditionB-conditionA","HUMAN","0","0"
"sp|Q5TAX3|TUT4_HUMAN","sp|Q5TAX3|TUT4_HUMAN","-0.00691666994779538","0.906240238188208","0.924751181260682","conditionB-conditionA","HUMAN","0","0"
"sp|P60842|IF4A1_HUMAN","sp|P60842|IF4A1_HUMAN","-0.00628100000471932","0.90714613432253","0.925469896472007","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H8M7|MINY3_HUMAN","sp|Q9H8M7|MINY3_HUMAN","0.00889022137654294","0.907160777040219","0.925469896472007","conditionB-conditionA","HUMAN","0","0"
"sp|Q15155|NOMO1_HUMAN","sp|Q15155|NOMO1_HUMAN","-0.00957058734613891","0.907215931276845","0.925477386934673","conditionB-conditionA","HUMAN","0","0"
"sp|P61026|RAB10_HUMAN","sp|P61026|RAB10_HUMAN","0.00661230400608659","0.907303787582975","0.925492363344051","conditionB-conditionA","HUMAN","0","0"
"sp|P03891|NU2M_HUMAN","sp|P03891|NU2M_HUMAN","-0.00765453763545842","0.907384322530262","0.925492363344051","conditionB-conditionA","HUMAN","0","0"
"sp|O60870|KIN17_HUMAN","sp|O60870|KIN17_HUMAN","0.00707882938062276","0.907528797344787","0.925600321511102","conditionB-conditionA","HUMAN","0","0"
"sp|P61586|RHOA_HUMAN","sp|P61586|RHOA_HUMAN","-0.00889228455405267","0.908019816477938","0.926059875426964","conditionB-conditionA","HUMAN","0","0"
"sp|P31949|S10AB_HUMAN","sp|P31949|S10AB_HUMAN","0.0069924117987501","0.908235064427958","0.926175170751306","conditionB-conditionA","HUMAN","0","0"
"sp|Q9ULM3|YETS2_HUMAN","sp|Q9ULM3|YETS2_HUMAN","-0.00677164298435073","0.908279480671613","0.926175170751306","conditionB-conditionA","HUMAN","0","0"
"sp|O75808|CAN15_HUMAN","sp|O75808|CAN15_HUMAN","-0.00744612888907703","0.908814916048419","0.926584312543939","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y467|SALL2_HUMAN","sp|Q9Y467|SALL2_HUMAN","0.00760879233867406","0.909746192893401","0.927251732101617","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y5B8|NDK7_HUMAN","sp|Q9Y5B8|NDK7_HUMAN","-0.00626471161757536","0.90984869191722","0.927251732101617","conditionB-conditionA","HUMAN","0","0"
"sp|Q86TB9|PATL1_HUMAN","sp|Q86TB9|PATL1_HUMAN","-0.00679183397832794","0.910440745802421","0.927861445783132","conditionB-conditionA","HUMAN","0","0"
"sp|P11310|ACADM_HUMAN","sp|P11310|ACADM_HUMAN","0.00620404070053127","0.91071944552909","0.928270253990563","conditionB-conditionA","HUMAN","0","0"
"sp|Q99963|SH3G3_HUMAN","sp|Q99963|SH3G3_HUMAN","0.00752613894133525","0.911121632174932","0.928435210278029","conditionB-conditionA","HUMAN","0","0"
"sp|Q96L92|SNX27_HUMAN","sp|Q96L92|SNX27_HUMAN","0.00657255859427153","0.911165072237407","0.928435210278029","conditionB-conditionA","HUMAN","0","0"
"sp|Q13496|MTM1_HUMAN","sp|Q13496|MTM1_HUMAN","-0.00700553763838663","0.911189476766888","0.928442392613408","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N6N3|CA052_HUMAN","sp|Q8N6N3|CA052_HUMAN","0.00643319243167184","0.911399355720422","0.928650275965881","conditionB-conditionA","HUMAN","0","0"
"sp|Q96K58|ZN668_HUMAN","sp|Q96K58|ZN668_HUMAN","-0.0107068213346144","0.911788363920344","0.928865255342631","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NEJ9|NGDN_HUMAN","sp|Q8NEJ9|NGDN_HUMAN","0.00637181995956126","0.911826923076923","0.928865255342631","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H792|PEAK1_HUMAN","sp|Q9H792|PEAK1_HUMAN","-0.00649457643461915","0.913303397110504","0.930828651685393","conditionB-conditionA","HUMAN","0","0"
"sp|Q86X83|COMD2_HUMAN","sp|Q86X83|COMD2_HUMAN","0.00601450580573726","0.913900331901601","0.931200481396049","conditionB-conditionA","HUMAN","0","0"
"sp|P53801|PTTG_HUMAN","sp|P53801|PTTG_HUMAN","-0.00716149315811876","0.913971593127685","0.931200481396049","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y680|FKBP7_HUMAN","sp|Q9Y680|FKBP7_HUMAN","-0.0076372632352939","0.913975009761812","0.931200481396049","conditionB-conditionA","HUMAN","0","0"
"sp|Q3B726|RPA43_HUMAN","sp|Q3B726|RPA43_HUMAN","-0.00663064798433233","0.914056520890277","0.931207380665865","conditionB-conditionA","HUMAN","0","0"
"sp|P49643|PRI2_HUMAN","sp|P49643|PRI2_HUMAN","0.00609407992191535","0.915009761811792","0.932116715130853","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H2H9|S38A1_HUMAN","sp|Q9H2H9|S38A1_HUMAN","-0.00816737198347006","0.915393889105818","0.932324042510527","conditionB-conditionA","HUMAN","0","0"
"sp|Q5T6S3|PHF19_HUMAN","sp|Q5T6S3|PHF19_HUMAN","0.0063561506724259","0.91573262397501","0.932638331996792","conditionB-conditionA","HUMAN","0","0"
"sp|O14972|VP26C_HUMAN","sp|O14972|VP26C_HUMAN","-0.00652598043979147","0.915836587270597","0.932638331996792","conditionB-conditionA","HUMAN","0","0"
"sp|Q96S15|WDR24_HUMAN","sp|Q96S15|WDR24_HUMAN","-0.00605585990643931","0.915954705193284","0.932645083692493","conditionB-conditionA","HUMAN","0","0"
"sp|P07900|HS90A_HUMAN","sp|P07900|HS90A_HUMAN","-0.00554932781830431","0.916382760640375","0.93312293357379","conditionB-conditionA","HUMAN","0","0"
"sp|Q5VWQ0|RSBN1_HUMAN","sp|Q5VWQ0|RSBN1_HUMAN","0.00628990636001525","0.916588734869192","0.93312293357379","conditionB-conditionA","HUMAN","0","0"
"sp|Q86Y79|PTH_HUMAN","sp|Q86Y79|PTH_HUMAN","-0.00709781179955904","0.916656091370558","0.93312293357379","conditionB-conditionA","HUMAN","0","0"
"sp|Q86UD0|SAPC2_HUMAN","sp|Q86UD0|SAPC2_HUMAN","0.00633182470640747","0.916674638812964","0.93312293357379","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N201|INT1_HUMAN","sp|Q8N201|INT1_HUMAN","-0.00592454486962879","0.916904041390082","0.933279903826888","conditionB-conditionA","HUMAN","0","0"
"sp|Q16539|MK14_HUMAN","sp|Q16539|MK14_HUMAN","0.00602518487257342","0.917161265130808","0.933436842632475","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H2S9|IKZF4_HUMAN","sp|Q9H2S9|IKZF4_HUMAN","-0.00626696164774465","0.917372120265521","0.933600400600901","conditionB-conditionA","HUMAN","0","0"
"sp|Q96I15|SCLY_HUMAN","sp|Q96I15|SCLY_HUMAN","-0.00596706894089749","0.9174248340492","0.933600400600901","conditionB-conditionA","HUMAN","0","0"
"sp|Q02880|TOP2B_HUMAN","sp|Q02880|TOP2B_HUMAN","0.00578685158716397","0.917882663022257","0.934107750851192","conditionB-conditionA","HUMAN","0","0"
"sp|Q12830|BPTF_HUMAN","sp|Q12830|BPTF_HUMAN","0.00613028236633717","0.917908531823506","0.934114348653249","conditionB-conditionA","HUMAN","0","0"
"sp|Q04864|REL_HUMAN","sp|Q04864|REL_HUMAN","-0.00588681074826525","0.918474716907458","0.934390951856671","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UNK0|STX8_HUMAN","sp|Q9UNK0|STX8_HUMAN","0.00685107863313483","0.918562085122999","0.934390951856671","conditionB-conditionA","HUMAN","0","0"
"sp|P61970|NTF2_HUMAN","sp|P61970|NTF2_HUMAN","-0.00543572269752879","0.918625536899649","0.934390951856671","conditionB-conditionA","HUMAN","0","0"
"sp|Q03426|KIME_HUMAN","sp|Q03426|KIME_HUMAN","0.00603893595200766","0.918777821163608","0.934390951856671","conditionB-conditionA","HUMAN","0","0"
"sp|Q96G03|PGM2_HUMAN","sp|Q96G03|PGM2_HUMAN","-0.0054848123718827","0.918928153065209","0.934497598078463","conditionB-conditionA","HUMAN","0","0"
"sp|P36578|RL4_HUMAN","sp|P36578|RL4_HUMAN","0.00541859080350804","0.919620265521281","0.935354748323827","conditionB-conditionA","HUMAN","0","0"
"sp|P57772|SELB_HUMAN","sp|P57772|SELB_HUMAN","-0.00565298966387218","0.919870167903163","0.935561336802081","conditionB-conditionA","HUMAN","0","0"
"sp|Q15274|NADC_HUMAN","sp|Q15274|NADC_HUMAN","0.00594944451578172","0.920104451386177","0.935630689206762","conditionB-conditionA","HUMAN","0","0"
"sp|Q9HBL0|TENS1_HUMAN","sp|Q9HBL0|TENS1_HUMAN","0.00628526699164667","0.92025283092542","0.935630689206762","conditionB-conditionA","HUMAN","0","0"
"sp|Q96MX6|DAA10_HUMAN","sp|Q96MX6|DAA10_HUMAN","-0.00597394522487527","0.920286509176103","0.935630689206762","conditionB-conditionA","HUMAN","0","0"
"sp|Q15126|PMVK_HUMAN","sp|Q15126|PMVK_HUMAN","0.00724936238770368","0.920436841077704","0.935687137427486","conditionB-conditionA","HUMAN","0","0"
"sp|P09958|FURIN_HUMAN","sp|P09958|FURIN_HUMAN","0.00709852558751045","0.921348594299102","0.936443644364436","conditionB-conditionA","HUMAN","0","0"
"sp|P22033|MUTA_HUMAN","sp|P22033|MUTA_HUMAN","-0.00534467228898805","0.921504783287778","0.93675","conditionB-conditionA","HUMAN","0","0"
"sp|O75170|PP6R2_HUMAN","sp|O75170|PP6R2_HUMAN","0.00576241779919151","0.922484869191722","0.937612477504499","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N4P3|MESH1_HUMAN","sp|Q8N4P3|MESH1_HUMAN","0.00560528285577533","0.922519523623585","0.937612477504499","conditionB-conditionA","HUMAN","0","0"
"sp|Q5JUR7|TEX30_HUMAN","sp|Q5JUR7|TEX30_HUMAN","0.00654503228141934","0.923065208902772","0.938118564430671","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BTV6|DPH7_HUMAN","sp|Q9BTV6|DPH7_HUMAN","0.00612783855139476","0.923690941038657","0.938774490203918","conditionB-conditionA","HUMAN","0","0"
"sp|P17482|HXB9_HUMAN","sp|P17482|HXB9_HUMAN","0.00546791075129427","0.923858356110894","0.938780609695152","conditionB-conditionA","HUMAN","0","0"
"sp|Q5THJ4|VP13D_HUMAN","sp|Q5THJ4|VP13D_HUMAN","-0.00550686050243065","0.924222471690746","0.939186488107136","conditionB-conditionA","HUMAN","0","0"
"sp|Q12815|TROAP_HUMAN","sp|Q12815|TROAP_HUMAN","-0.00548049897778569","0.924523135493948","0.939298561151079","conditionB-conditionA","HUMAN","0","0"
"sp|Q8WWK9|CKAP2_HUMAN","sp|Q8WWK9|CKAP2_HUMAN","-0.00588567327374889","0.924540706755174","0.939298561151079","conditionB-conditionA","HUMAN","0","0"
"sp|P35914|HMGCL_HUMAN","sp|P35914|HMGCL_HUMAN","-0.0058063035395719","0.924967297930496","0.939654311119992","conditionB-conditionA","HUMAN","0","0"
"sp|Q99758|ABCA3_HUMAN","sp|Q99758|ABCA3_HUMAN","0.00626183917216849","0.925123975009762","0.93976023976024","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y692|GMEB1_HUMAN","sp|Q9Y692|GMEB1_HUMAN","-0.00667503054667939","0.925961538461539","0.940621254494606","conditionB-conditionA","HUMAN","0","0"
"sp|O75177|CREST_HUMAN","sp|O75177|CREST_HUMAN","0.00622583060352788","0.926122608356111","0.940621254494606","conditionB-conditionA","HUMAN","0","0"
"sp|Q9P2I0|CPSF2_HUMAN","sp|Q9P2I0|CPSF2_HUMAN","-0.00489192191095711","0.926268547442405","0.940826924997503","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BUR5|MIC26_HUMAN","sp|Q9BUR5|MIC26_HUMAN","-0.00558398224398005","0.926547247169075","0.94108248452167","conditionB-conditionA","HUMAN","0","0"
"sp|O95243|MBD4_HUMAN","sp|O95243|MBD4_HUMAN","-0.00625706301814866","0.926637055837564","0.941088367448827","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y2X9|ZN281_HUMAN","sp|Q9Y2X9|ZN281_HUMAN","0.00565296739842402","0.926872803592347","0.941299790356394","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NXK8|FXL12_HUMAN","sp|Q9NXK8|FXL12_HUMAN","0.0056199681577489","0.926879636860601","0.941299790356394","conditionB-conditionA","HUMAN","0","0"
"sp|Q16718|NDUA5_HUMAN","sp|Q16718|NDUA5_HUMAN","-0.00508377432464613","0.927380905896134","0.941610939215491","conditionB-conditionA","HUMAN","0","0"
"sp|P63146|UBE2B_HUMAN","sp|P63146|UBE2B_HUMAN","-0.0113511930928833","0.927451190941039","0.941610939215491","conditionB-conditionA","HUMAN","0","0"
"sp|Q76FK4|NOL8_HUMAN","sp|Q76FK4|NOL8_HUMAN","-0.00499342100555999","0.928172588832487","0.942415169660679","conditionB-conditionA","HUMAN","0","0"
"sp|Q5JSL3|DOC11_HUMAN","sp|Q5JSL3|DOC11_HUMAN","0.00489675187976424","0.928309742288169","0.942520706516316","conditionB-conditionA","HUMAN","0","0"
"sp|P55201|BRPF1_HUMAN","sp|P55201|BRPF1_HUMAN","0.00539505786795047","0.928417122217884","0.942526441827978","conditionB-conditionA","HUMAN","0","0"
"sp|O00541|PESC_HUMAN","sp|O00541|PESC_HUMAN","-0.00479923391124437","0.928637739164389","0.942637669592977","conditionB-conditionA","HUMAN","0","0"
"sp|A0JNW5|BLT3B_HUMAN","sp|A0JNW5|BLT3B_HUMAN","-0.0059366837246575","0.928669953143303","0.942637669592977","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H4K7|MTG2_HUMAN","sp|Q9H4K7|MTG2_HUMAN","0.00570190948653071","0.92920490042952","0.942754562680762","conditionB-conditionA","HUMAN","0","0"
"sp|P20674|COX5A_HUMAN","sp|P20674|COX5A_HUMAN","-0.00498267409724562","0.929249804763764","0.942754562680762","conditionB-conditionA","HUMAN","0","0"
